,Test Mean Absolute Error (Lower is better),Hardware,Algorithm
2589,0.40810066051433597,GenuineIntel,LR
2590,0.40781596547713206,Avg,SV
2591,0.4255185792719036,AuthenticAMD,SV
2592,0.40726603448544363,GenuineIntel,SV
2593,0.4014479528607136,Avg,NN
2594,0.4014479528607136,AuthenticAMD,NN
2595,0.4014479528607136,GenuineIntel,NN
2596,0.3489836011301732,Avg,DT
2597,0.3267392424498058,AuthenticAMD,DT
2598,0.36085666701080493,GenuineIntel,DT
2599,0.27202271397585864,Avg,RF
2600,0.22575545482067655,AuthenticAMD,RF
2601,0.29456786737359625,GenuineIntel,RF
2602,0.26229329700194814,Avg,GB
2603,0.23492397117371105,AuthenticAMD,GB
2604,0.2719517772677804,GenuineIntel,GB
2605,0.5502252164081551,Avg,LR
2606,0.5074027062010973,AuthenticAMD,LR
2607,0.5273420821523798,GenuineIntel,LR
2608,0.4645427299256579,Avg,SV
2609,0.33114622969737306,AuthenticAMD,SV
2610,0.47672955279373724,GenuineIntel,SV
2611,0.3423636204566863,Avg,NN
2612,0.3423636204566863,AuthenticAMD,NN
2613,0.3423636204566863,GenuineIntel,NN
2614,0.39756228650311753,Avg,DT
2615,0.40660081391275044,AuthenticAMD,DT
2616,0.3167246618594596,GenuineIntel,DT
2617,0.362079420444272,Avg,RF
2618,0.37929310759326357,AuthenticAMD,RF
2619,0.35424596557676175,GenuineIntel,RF
2620,0.3264505071407482,Avg,GB
2621,0.28927695443134005,AuthenticAMD,GB
2622,0.31926973860280705,GenuineIntel,GB
2623,0.47114863877388524,Avg,LR
2624,0.3252547580101257,AuthenticAMD,LR
2625,0.4982209211057548,GenuineIntel,LR
2626,0.7770618206845616,Avg,SV
2627,0.7537034693942553,AuthenticAMD,SV
2628,0.760686705441807,GenuineIntel,SV
2629,0.47043252859588514,Avg,NN
2630,0.47043252859588514,AuthenticAMD,NN
2631,0.47043252859588514,GenuineIntel,NN
2632,0.4785524059120022,Avg,DT
2633,0.37603017747296463,AuthenticAMD,DT
2634,0.5807938227429252,GenuineIntel,DT
2635,0.29659067581000254,Avg,RF
2636,0.2532822472579722,AuthenticAMD,RF
2637,0.37400169033546254,GenuineIntel,RF
2638,0.3575791620798593,Avg,GB
2639,0.20076783395160608,AuthenticAMD,GB
2640,0.5144362716310782,GenuineIntel,GB
2641,0.5849054913258918,Avg,LR
2642,0.47300246139376695,AuthenticAMD,LR
2643,0.3901990636575402,GenuineIntel,LR
2644,0.7452750613208234,Avg,SV
2645,0.6511300888107421,AuthenticAMD,SV
2646,0.8440486931900674,GenuineIntel,SV
2647,0.4066750826875609,Avg,NN
2648,0.4066750826875609,AuthenticAMD,NN
2649,0.4066750826875609,GenuineIntel,NN
2650,0.39337723882274406,Avg,DT
2651,0.2183664079531611,AuthenticAMD,DT
2652,0.4109332288200629,GenuineIntel,DT
2653,0.40346090352402453,Avg,RF
2654,0.3147014801384523,AuthenticAMD,RF
2655,0.5480223747781537,GenuineIntel,RF
2656,0.3443714022011502,Avg,GB
2657,0.27011998897325307,AuthenticAMD,GB
2658,0.40708558595428146,GenuineIntel,GB
2659,1.2879750924237667,Avg,LR
2660,0.5809350224033747,AuthenticAMD,LR
2661,1.6916253555948382,GenuineIntel,LR
2662,0.27027645889821883,Avg,SV
2663,0.17546302219730595,AuthenticAMD,SV
2664,0.4538623815400189,GenuineIntel,SV
2665,0.15580672511752983,Avg,NN
2666,0.15580672511752983,AuthenticAMD,NN
2667,0.15580672511752983,GenuineIntel,NN
2668,0.29883295273801685,Avg,DT
2669,0.08017469463702888,AuthenticAMD,DT
2670,0.4033030093862666,GenuineIntel,DT
2671,0.17640457433647289,Avg,RF
2672,0.14210033302202948,AuthenticAMD,RF
2673,0.32028575739392495,GenuineIntel,RF
2674,0.20676284460744238,Avg,GB
2675,0.07631586872698513,AuthenticAMD,GB
2676,0.2801199013733513,GenuineIntel,GB
2677,0.9116412832907691,Avg,LR
2678,0.674438826030497,AuthenticAMD,LR
2679,0.7306242012235857,GenuineIntel,LR
2680,0.5948781396654969,Avg,SV
2681,0.6500241048961545,AuthenticAMD,SV
2682,0.5558547807470251,GenuineIntel,SV
2683,0.4513193532271238,Avg,NN
2684,0.4513193532271238,AuthenticAMD,NN
2685,0.4513193532271238,GenuineIntel,NN
2686,0.548854601928305,Avg,DT
2687,0.5582972617464265,AuthenticAMD,DT
2688,0.3659030679522034,GenuineIntel,DT
2689,0.49969375425021056,Avg,RF
2690,0.4043346934119574,AuthenticAMD,RF
2691,0.3437954406530264,GenuineIntel,RF
2692,0.4316320765144621,Avg,GB
2693,0.3741167291308455,AuthenticAMD,GB
2694,0.4100794030024012,GenuineIntel,GB
2695,0.36980432718518985,Avg,LR
2696,0.26355728299622555,AuthenticAMD,LR
2697,0.48007107515046743,GenuineIntel,LR
2698,0.6837804090377495,Avg,SV
2699,0.6279413353050599,AuthenticAMD,SV
2700,0.7887714194330132,GenuineIntel,SV
2701,0.3614815421186615,Avg,NN
2702,0.3614815421186615,AuthenticAMD,NN
2703,0.3614815421186615,GenuineIntel,NN
2704,0.34376066707260317,Avg,DT
2705,0.34558423083938694,AuthenticAMD,DT
2706,0.33440663531552556,GenuineIntel,DT
2707,0.2918691759002149,Avg,RF
2708,0.24200676554840472,AuthenticAMD,RF
2709,0.2949608392964582,GenuineIntel,RF
2710,0.2612709261293945,Avg,GB
2711,0.24872015383317053,AuthenticAMD,GB
2712,0.338233390759913,GenuineIntel,GB
2713,0.1591115633642871,Avg,LR
2714,0.17613153322897596,AuthenticAMD,LR
2715,0.11473844425453716,GenuineIntel,LR
2716,0.18558136069792536,Avg,SV
2717,0.23415706682863383,AuthenticAMD,SV
2718,0.07453247272520012,GenuineIntel,SV
2719,0.2432082566325181,Avg,NN
2720,0.2432082566325181,AuthenticAMD,NN
2721,0.2432082566325181,GenuineIntel,NN
2722,0.1347015030083497,Avg,DT
2723,0.13005662359426867,AuthenticAMD,DT
2724,0.06635542020115757,GenuineIntel,DT
2725,0.12573688573917335,Avg,RF
2726,0.1656397176771392,AuthenticAMD,RF
2727,0.06137046925854568,GenuineIntel,RF
2728,0.14420730008166502,Avg,GB
2729,0.1604587180838728,AuthenticAMD,GB
2730,0.07376519899210214,GenuineIntel,GB
2731,0.46879986434080656,Avg,LR
2732,0.5163983929699064,AuthenticAMD,LR
2733,0.31967060767397815,GenuineIntel,LR
2734,0.7510672584126075,Avg,SV
2735,0.69130730146212,AuthenticAMD,SV
2736,0.7107746674298262,GenuineIntel,SV
2737,0.5550713621169648,Avg,NN
2738,0.5550713621169648,AuthenticAMD,NN
2739,0.5550713621169648,GenuineIntel,NN
2740,0.4020007456486431,Avg,DT
2741,0.3488481912632724,AuthenticAMD,DT
2742,0.45582461758568626,GenuineIntel,DT
2743,0.37752134857324093,Avg,RF
2744,0.38608031827983524,AuthenticAMD,RF
2745,0.34046698907697914,GenuineIntel,RF
2746,0.35132037792396437,Avg,GB
2747,0.33756278344873347,AuthenticAMD,GB
2748,0.3560311513869268,GenuineIntel,GB
2749,0.4508456374609423,Avg,LR
2750,0.4378938557806682,AuthenticAMD,LR
2751,0.4255869371801202,GenuineIntel,LR
2752,0.6662598112755469,Avg,SV
2753,0.6627833773781279,AuthenticAMD,SV
2754,0.7010953398571309,GenuineIntel,SV
2755,0.4407685105050611,Avg,NN
2756,0.4407685105050611,AuthenticAMD,NN
2757,0.4407685105050611,GenuineIntel,NN
2758,0.40712754776900784,Avg,DT
2759,0.45857910207726105,AuthenticAMD,DT
2760,0.3711389666781754,GenuineIntel,DT
2761,0.3381973879609238,Avg,RF
2762,0.30963634388828754,AuthenticAMD,RF
2763,0.30619696277656716,GenuineIntel,RF
2764,0.3210114477891571,Avg,GB
2765,0.3115762839477184,AuthenticAMD,GB
2766,0.30464572297751047,GenuineIntel,GB
2767,0.3975607124862225,Avg,LR
2768,0.3554259232061333,AuthenticAMD,LR
2769,0.5437801083902334,GenuineIntel,LR
2770,0.47147764022617045,Avg,SV
2771,0.2731014859137348,AuthenticAMD,SV
2772,0.9157927288371032,GenuineIntel,SV
2773,0.23816999194731792,Avg,NN
2774,0.23816999194731792,AuthenticAMD,NN
2775,0.23816999194731792,GenuineIntel,NN
2776,0.13345218615847043,Avg,DT
2777,0.062413862574114576,AuthenticAMD,DT
2778,0.32379555371783075,GenuineIntel,DT
2779,0.1133254176745706,Avg,RF
2780,0.07226714716438667,AuthenticAMD,RF
2781,0.2537407213013099,GenuineIntel,RF
2782,0.09391127825558782,Avg,GB
2783,0.05624695092763979,AuthenticAMD,GB
2784,0.2260829493332553,GenuineIntel,GB
2785,0.5615948234063288,Avg,LR
2786,0.28592121641552204,AuthenticAMD,LR
2787,0.8336772546071611,GenuineIntel,LR
2788,0.3481172385617717,Avg,SV
2789,0.2208269687822061,AuthenticAMD,SV
2790,0.45752310495067683,GenuineIntel,SV
2791,0.2136129561533995,Avg,NN
2792,0.2136129561533995,AuthenticAMD,NN
2793,0.2136129561533995,GenuineIntel,NN
2794,0.14389532324774584,Avg,DT
2795,0.04102278952238368,AuthenticAMD,DT
2796,0.2701192910089264,GenuineIntel,DT
2797,0.08911727683858728,Avg,RF
2798,0.047698354430713345,AuthenticAMD,RF
2799,0.16825970462484752,GenuineIntel,RF
2800,0.12439951408526005,Avg,GB
2801,0.05474336636870586,AuthenticAMD,GB
2802,0.19502254671759028,GenuineIntel,GB
2803,0.37784836671968436,Avg,LR
2804,0.23616022529189226,AuthenticAMD,LR
2805,0.49066049309980075,GenuineIntel,LR
2806,0.4669722478375373,Avg,SV
2807,0.44588247095828243,AuthenticAMD,SV
2808,0.3204296336928494,GenuineIntel,SV
2809,0.5637521391812472,Avg,NN
2810,0.5637521391812472,AuthenticAMD,NN
2811,0.5637521391812472,GenuineIntel,NN
2812,0.47868566643343047,Avg,DT
2813,0.43006915343628516,AuthenticAMD,DT
2814,0.33437601699394026,GenuineIntel,DT
2815,0.3074323495193234,Avg,RF
2816,0.23485515509390179,AuthenticAMD,RF
2817,0.2822067588162345,GenuineIntel,RF
2818,0.3043545695774009,Avg,GB
2819,0.2974039485047818,AuthenticAMD,GB
2820,0.26885315630954554,GenuineIntel,GB
2821,1.1022544060170505,Avg,LR
2822,0.696389284143899,AuthenticAMD,LR
2823,1.7516928733817263,GenuineIntel,LR
2824,0.2936429578733914,Avg,SV
2825,0.2040232565098914,AuthenticAMD,SV
2826,0.4113366757547316,GenuineIntel,SV
2827,0.31287163615115876,Avg,NN
2828,0.31287163615115876,AuthenticAMD,NN
2829,0.31287163615115876,GenuineIntel,NN
2830,0.36830455766548886,Avg,DT
2831,0.20019584857953654,AuthenticAMD,DT
2832,0.5200209237492841,GenuineIntel,DT
2833,0.165988167693333,Avg,RF
2834,0.07568867923979014,AuthenticAMD,RF
2835,0.28608475044573284,GenuineIntel,RF
2836,0.23010973539622814,Avg,GB
2837,0.10668957875659127,AuthenticAMD,GB
2838,0.391784480496717,GenuineIntel,GB
2839,0.4362173750534566,Avg,LR
2840,0.3169899106448235,AuthenticAMD,LR
2841,0.6462551865204363,GenuineIntel,LR
2842,0.3370821069159474,Avg,SV
2843,0.286403706553859,AuthenticAMD,SV
2844,0.35068596014618697,GenuineIntel,SV
2845,0.4015707366337691,Avg,NN
2846,0.4015707366337691,AuthenticAMD,NN
2847,0.4015707366337691,GenuineIntel,NN
2848,0.24445982375633463,Avg,DT
2849,0.07438611511257763,AuthenticAMD,DT
2850,0.3298998196111659,GenuineIntel,DT
2851,0.2156216794020086,Avg,RF
2852,0.07315536302616941,AuthenticAMD,RF
2853,0.338101799121918,GenuineIntel,RF
2854,0.24200805987966595,Avg,GB
2855,0.06277796403807354,AuthenticAMD,GB
2856,0.37438574392279284,GenuineIntel,GB
2857,0.3760424993263113,Avg,LR
2858,0.23951648408961473,AuthenticAMD,LR
2859,0.7129533514726927,GenuineIntel,LR
2860,0.3768011408386567,Avg,SV
2861,0.22573694434533845,AuthenticAMD,SV
2862,0.799510518686144,GenuineIntel,SV
2863,0.14854795913064509,Avg,NN
2864,0.14854795913064509,AuthenticAMD,NN
2865,0.14854795913064509,GenuineIntel,NN
2866,0.2053945035392601,Avg,DT
2867,0.0498217049824927,AuthenticAMD,DT
2868,0.2556916708856203,GenuineIntel,DT
2869,0.1318644235555348,Avg,RF
2870,0.03556854215397711,AuthenticAMD,RF
2871,0.34841014901906503,GenuineIntel,RF
2872,0.16777915849125988,Avg,GB
2873,0.05257689733542574,AuthenticAMD,GB
2874,0.2121400873783088,GenuineIntel,GB
2875,0.6014533265671651,Avg,LR
2876,0.880458013519032,AuthenticAMD,LR
2877,0.17607887593071847,GenuineIntel,LR
2878,0.5236217205295041,Avg,SV
2879,0.7177266450782472,AuthenticAMD,SV
2880,0.12796643020509868,GenuineIntel,SV
2881,0.38991253787793384,Avg,NN
2882,0.38991253787793384,AuthenticAMD,NN
2883,0.38991253787793384,GenuineIntel,NN
2884,0.2436971726856471,Avg,DT
2885,0.43665441165540186,AuthenticAMD,DT
2886,0.041373960288048225,GenuineIntel,DT
2887,0.2332618415149736,Avg,RF
2888,0.39689976452078124,AuthenticAMD,RF
2889,0.039040044579491895,GenuineIntel,RF
2890,0.20692224135463333,Avg,GB
2891,0.3302124164289773,AuthenticAMD,GB
2892,0.03590530240244156,GenuineIntel,GB
2893,0.573774059215693,Avg,LR
2894,0.45783386178515006,AuthenticAMD,LR
2895,0.5244104491033303,GenuineIntel,LR
2896,0.4035517733931817,Avg,SV
2897,0.29084900987357476,AuthenticAMD,SV
2898,0.5805458857051706,GenuineIntel,SV
2899,0.3910767649759131,Avg,NN
2900,0.3910767649759131,AuthenticAMD,NN
2901,0.3910767649759131,GenuineIntel,NN
2902,0.23021690969915956,Avg,DT
2903,0.0787997960084829,AuthenticAMD,DT
2904,0.38490990304249423,GenuineIntel,DT
2905,0.16380994510102678,Avg,RF
2906,0.0882997993520328,AuthenticAMD,RF
2907,0.28137781127092554,GenuineIntel,RF
2908,0.13926533871611907,Avg,GB
2909,0.09637523094669237,AuthenticAMD,GB
2910,0.23498933723012708,GenuineIntel,GB
2911,0.39186600208748634,Avg,LR
2912,0.2915844118060426,AuthenticAMD,LR
2913,0.5975134325157176,GenuineIntel,LR
2914,0.38624440974144875,Avg,SV
2915,0.2848697170298297,AuthenticAMD,SV
2916,0.6731969409538603,GenuineIntel,SV
2917,0.2370039996772816,Avg,NN
2918,0.2370039996772816,AuthenticAMD,NN
2919,0.2370039996772816,GenuineIntel,NN
2920,0.13397379726845138,Avg,DT
2921,0.06178273718654678,AuthenticAMD,DT
2922,0.2546035908249055,GenuineIntel,DT
2923,0.11377898205071504,Avg,RF
2924,0.0648693265542564,AuthenticAMD,RF
2925,0.18937810068066363,GenuineIntel,RF
2926,0.0899404076884375,Avg,GB
2927,0.04616112644615361,AuthenticAMD,GB
2928,0.15962126008336674,GenuineIntel,GB
2929,0.572814643130676,Avg,LR
2930,0.3927103762755274,AuthenticAMD,LR
2931,0.5288698927586409,GenuineIntel,LR
2932,0.3998303170843528,Avg,SV
2933,0.38337781449940034,AuthenticAMD,SV
2934,0.3900099425868504,GenuineIntel,SV
2935,0.3682302777083387,Avg,NN
2936,0.3682302777083387,AuthenticAMD,NN
2937,0.3682302777083387,GenuineIntel,NN
2938,0.3653109337530869,Avg,DT
2939,0.21692615327653364,AuthenticAMD,DT
2940,0.4748594697526686,GenuineIntel,DT
2941,0.19908352144232588,Avg,RF
2942,0.1495565462860164,AuthenticAMD,RF
2943,0.2384996718925842,GenuineIntel,RF
2944,0.20177297878930583,Avg,GB
2945,0.12996205940337024,AuthenticAMD,GB
2946,0.2646795314666789,GenuineIntel,GB
2947,0.36146706774058035,Avg,LR
2948,0.2092660638769048,AuthenticAMD,LR
2949,0.4354065535437833,GenuineIntel,LR
2950,0.6408174309977845,Avg,SV
2951,0.5673802754394295,AuthenticAMD,SV
2952,0.9495540612750386,GenuineIntel,SV
2953,0.5100093539762249,Avg,NN
2954,0.5100093539762249,AuthenticAMD,NN
2955,0.5100093539762249,GenuineIntel,NN
2956,0.3244928125424542,Avg,DT
2957,0.25471010681524753,AuthenticAMD,DT
2958,0.5229900395892721,GenuineIntel,DT
2959,0.3970253548572662,Avg,RF
2960,0.32868049775802943,AuthenticAMD,RF
2961,0.5214815521233493,GenuineIntel,RF
2962,0.281026799053376,Avg,GB
2963,0.26473454599753127,AuthenticAMD,GB
2964,0.3544417812366375,GenuineIntel,GB
2965,0.4515631613281523,Avg,LR
2966,0.3904501261397626,AuthenticAMD,LR
2967,0.47348215994620846,GenuineIntel,LR
2968,0.720204885450222,Avg,SV
2969,0.7861814112319166,AuthenticAMD,SV
2970,0.47976141727449084,GenuineIntel,SV
2971,0.3079805310171572,Avg,NN
2972,0.3079805310171572,AuthenticAMD,NN
2973,0.3079805310171572,GenuineIntel,NN
2974,0.5612771009266813,Avg,DT
2975,0.46888177940983045,AuthenticAMD,DT
2976,0.450608839638567,GenuineIntel,DT
2977,0.3303743388153785,Avg,RF
2978,0.28467199530760545,AuthenticAMD,RF
2979,0.3695944780374585,GenuineIntel,RF
2980,0.3557072389789481,Avg,GB
2981,0.3470014693416047,AuthenticAMD,GB
2982,0.36835120028973967,GenuineIntel,GB
2983,0.9223805012463722,Avg,LR
2984,0.40589571462197915,AuthenticAMD,LR
2985,0.9046214608228421,GenuineIntel,LR
2986,0.10948386540617291,Avg,SV
2987,0.09290677672842712,AuthenticAMD,SV
2988,0.08004389294957284,GenuineIntel,SV
2989,0.06459678179009364,Avg,NN
2990,0.06459678179009364,AuthenticAMD,NN
2991,0.06459678179009364,GenuineIntel,NN
2992,0.05606674354321344,Avg,DT
2993,0.030663954276785504,AuthenticAMD,DT
2994,0.07255696223239386,GenuineIntel,DT
2995,0.22398664045513766,Avg,RF
2996,0.11287790267296685,AuthenticAMD,RF
2997,0.3150980433947682,GenuineIntel,RF
2998,0.09269082793058411,Avg,GB
2999,0.03022794947888776,AuthenticAMD,GB
3000,0.12439185425129512,GenuineIntel,GB
3001,0.9776247060219689,Avg,LR
3002,1.0462978397356668,AuthenticAMD,LR
3003,0.969389403075776,GenuineIntel,LR
3004,0.49418964154739253,Avg,SV
3005,0.5156597732019885,AuthenticAMD,SV
3006,0.38489268308338587,GenuineIntel,SV
3007,0.5069617087522719,Avg,NN
3008,0.5069617087522719,AuthenticAMD,NN
3009,0.5069617087522719,GenuineIntel,NN
3010,0.21853039428904353,Avg,DT
3011,0.12687049718242624,AuthenticAMD,DT
3012,0.2776125876365873,GenuineIntel,DT
3013,0.39245847181406124,Avg,RF
3014,0.1988854772377746,AuthenticAMD,RF
3015,0.3857361609381724,GenuineIntel,RF
3016,0.3055268731732105,Avg,GB
3017,0.15007207246122944,AuthenticAMD,GB
3018,0.31381291631446895,GenuineIntel,GB
3019,0.3287112500988042,Avg,LR
3020,0.26514036992972295,AuthenticAMD,LR
3021,0.3437427449297993,GenuineIntel,LR
3022,0.6824083363330242,Avg,SV
3023,0.6080471368684748,AuthenticAMD,SV
3024,0.9708448009904623,GenuineIntel,SV
3025,0.3465675663617778,Avg,NN
3026,0.3465675663617778,AuthenticAMD,NN
3027,0.3465675663617778,GenuineIntel,NN
3028,0.44204137708094526,Avg,DT
3029,0.38634895035583666,AuthenticAMD,DT
3030,0.40885605504061184,GenuineIntel,DT
3031,0.3620744165915206,Avg,RF
3032,0.23364722029543056,AuthenticAMD,RF
3033,0.6040244111488866,GenuineIntel,RF
3034,0.36643952455862805,Avg,GB
3035,0.25656525188856466,AuthenticAMD,GB
3036,0.5817363712117396,GenuineIntel,GB
3037,0.15711695201793885,Avg,LR
3038,0.15745566312328685,AuthenticAMD,LR
3039,0.14017270309252428,GenuineIntel,LR
3040,0.37977487393147796,Avg,SV
3041,0.43095601756014135,AuthenticAMD,SV
3042,0.17808255118297536,GenuineIntel,SV
3043,0.2638995770773862,Avg,NN
3044,0.2638995770773862,AuthenticAMD,NN
3045,0.2638995770773862,GenuineIntel,NN
3046,0.1749606653960749,Avg,DT
3047,0.21003521680290194,AuthenticAMD,DT
3048,0.03977122702642308,GenuineIntel,DT
3049,0.1965909755352191,Avg,RF
3050,0.2080275998666149,AuthenticAMD,RF
3051,0.03944716517657861,GenuineIntel,RF
3052,0.1026570486958312,Avg,GB
3053,0.10956494846212525,AuthenticAMD,GB
3054,0.023990400322320138,GenuineIntel,GB
3055,0.20413509522786946,Avg,LR
3056,0.21372467635111297,AuthenticAMD,LR
3057,0.13939098791560856,GenuineIntel,LR
3058,0.4705358270953084,Avg,SV
3059,0.5024899689289011,AuthenticAMD,SV
3060,0.2980493502737447,GenuineIntel,SV
3061,0.24071329816545903,Avg,NN
3062,0.24071329816545903,AuthenticAMD,NN
3063,0.24071329816545903,GenuineIntel,NN
3064,0.18965297873356912,Avg,DT
3065,0.20109236475241934,AuthenticAMD,DT
3066,0.13646986829505503,GenuineIntel,DT
3067,0.17513298612894107,Avg,RF
3068,0.15163959795645587,AuthenticAMD,RF
3069,0.17476170781078523,GenuineIntel,RF
3070,0.11230833125145055,Avg,GB
3071,0.11223812585157289,AuthenticAMD,GB
3072,0.07854295397840752,GenuineIntel,GB
3073,0.19501993662300532,Avg,LR
3074,0.19533075218226353,AuthenticAMD,LR
3075,0.1561721241221768,GenuineIntel,LR
3076,0.3448942349000013,Avg,SV
3077,0.39476857464243786,AuthenticAMD,SV
3078,0.1348152203387836,GenuineIntel,SV
3079,0.1895180248034072,Avg,NN
3080,0.1895180248034072,AuthenticAMD,NN
3081,0.1895180248034072,GenuineIntel,NN
3082,0.20700885407419944,Avg,DT
3083,0.23879072031715087,AuthenticAMD,DT
3084,0.06891015628544428,GenuineIntel,DT
3085,0.16846654111570536,Avg,RF
3086,0.19824592444182196,AuthenticAMD,RF
3087,0.0661932435109786,GenuineIntel,RF
3088,0.14093516476525542,Avg,GB
3089,0.17306974001796385,AuthenticAMD,GB
3090,0.10276545835819947,GenuineIntel,GB
3091,0.5312602333125778,Avg,LR
3092,0.5004820785049726,AuthenticAMD,LR
3093,0.6292017650435895,GenuineIntel,LR
3094,0.534327193477043,Avg,SV
3095,0.3631319977973532,AuthenticAMD,SV
3096,0.76034315717925,GenuineIntel,SV
3097,0.3853423767337593,Avg,NN
3098,0.3853423767337593,AuthenticAMD,NN
3099,0.3853423767337593,GenuineIntel,NN
3100,0.5155061712265174,Avg,DT
3101,0.436014253226462,AuthenticAMD,DT
3102,0.4600567679349256,GenuineIntel,DT
3103,0.4804690795216428,Avg,RF
3104,0.3425538507800206,AuthenticAMD,RF
3105,0.7260969401494987,GenuineIntel,RF
3106,0.4319212489667109,Avg,GB
3107,0.20277871686852156,AuthenticAMD,GB
3108,0.7425580365358071,GenuineIntel,GB
3109,0.5890518829879687,Avg,LR
3110,0.5404420299200208,AuthenticAMD,LR
3111,0.43756197247496564,GenuineIntel,LR
3112,0.4807840366284609,Avg,SV
3113,0.433553473156578,AuthenticAMD,SV
3114,0.5329450363183986,GenuineIntel,SV
3115,0.49890067291003154,Avg,NN
3116,0.49890067291003154,AuthenticAMD,NN
3117,0.49890067291003154,GenuineIntel,NN
3118,0.3692744394585318,Avg,DT
3119,0.25390225583109216,AuthenticAMD,DT
3120,0.5507822147856067,GenuineIntel,DT
3121,0.3823711642817006,Avg,RF
3122,0.2659297538168458,AuthenticAMD,RF
3123,0.3439134220231763,GenuineIntel,RF
3124,0.27605223066490236,Avg,GB
3125,0.18095576146606968,AuthenticAMD,GB
3126,0.31652648744329126,GenuineIntel,GB
3127,0.48553477721780136,Avg,LR
3128,0.26467546411443055,AuthenticAMD,LR
3129,1.3588056551162249,GenuineIntel,LR
3130,0.419007522319495,Avg,SV
3131,0.20780180611648907,AuthenticAMD,SV
3132,0.9565952500298088,GenuineIntel,SV
3133,0.43033173805604596,Avg,NN
3134,0.43033173805604596,AuthenticAMD,NN
3135,0.43033173805604596,GenuineIntel,NN
3136,0.1717840810788443,Avg,DT
3137,0.07000639528659536,AuthenticAMD,DT
3138,0.4106713188291121,GenuineIntel,DT
3139,0.13902240275880773,Avg,RF
3140,0.05065439268342762,AuthenticAMD,RF
3141,0.2782902113477287,GenuineIntel,RF
3142,0.057993131210326364,Avg,GB
3143,0.0295467964119425,AuthenticAMD,GB
3144,0.18178021321272525,GenuineIntel,GB
3145,0.6075437355131389,Avg,LR
3146,0.7601013119919995,AuthenticAMD,LR
3147,0.5788021914505987,GenuineIntel,LR
3148,0.5720482947829569,Avg,SV
3149,0.7411245387505969,AuthenticAMD,SV
3150,0.45329548188413754,GenuineIntel,SV
3151,0.48616720545998826,Avg,NN
3152,0.48616720545998826,AuthenticAMD,NN
3153,0.48616720545998826,GenuineIntel,NN
3154,0.6463851523528261,Avg,DT
3155,0.806728756037248,AuthenticAMD,DT
3156,0.42949179558327316,GenuineIntel,DT
3157,0.4185869988934139,Avg,RF
3158,0.4638940884094933,AuthenticAMD,RF
3159,0.33891376544390917,GenuineIntel,RF
3160,0.40312546798442095,Avg,GB
3161,0.5767186490379896,AuthenticAMD,GB
3162,0.378345386349404,GenuineIntel,GB
3163,0.5871195351790511,Avg,LR
3164,0.5203956786042291,AuthenticAMD,LR
3165,0.6537101340554776,GenuineIntel,LR
3166,0.7076160359943604,Avg,SV
3167,0.6533977067113996,AuthenticAMD,SV
3168,0.6492780926835547,GenuineIntel,SV
3169,0.4452725514425367,Avg,NN
3170,0.4452725514425367,AuthenticAMD,NN
3171,0.4452725514425367,GenuineIntel,NN
3172,0.3560365881169948,Avg,DT
3173,0.2872352313501977,AuthenticAMD,DT
3174,0.5381355300106497,GenuineIntel,DT
3175,0.40395294288544725,Avg,RF
3176,0.35807669239755413,AuthenticAMD,RF
3177,0.46299374838545676,GenuineIntel,RF
3178,0.32241978733004606,Avg,GB
3179,0.22248364496445028,AuthenticAMD,GB
3180,0.5150296670394438,GenuineIntel,GB
3181,0.43224293710389206,Avg,LR
3182,0.3977149952825499,AuthenticAMD,LR
3183,0.3691783540266129,GenuineIntel,LR
3184,0.627309625298791,Avg,SV
3185,0.5034698633431742,AuthenticAMD,SV
3186,0.6849914418588783,GenuineIntel,SV
3187,0.35757676548753475,Avg,NN
3188,0.35757676548753475,AuthenticAMD,NN
3189,0.35757676548753475,GenuineIntel,NN
3190,0.33646946804965905,Avg,DT
3191,0.28494586152754087,AuthenticAMD,DT
3192,0.34666807952532624,GenuineIntel,DT
3193,0.21724087357788663,Avg,RF
3194,0.20973271274028832,AuthenticAMD,RF
3195,0.21355917039721825,GenuineIntel,RF
3196,0.2470130174434388,Avg,GB
3197,0.24375121894736596,AuthenticAMD,GB
3198,0.2564204497510274,GenuineIntel,GB
3199,0.48576007938015775,Avg,LR
3200,0.4557650011085242,AuthenticAMD,LR
3201,0.5199117882158283,GenuineIntel,LR
3202,0.4795378158477274,Avg,SV
3203,0.3945052418629774,AuthenticAMD,SV
3204,0.5544761310074893,GenuineIntel,SV
3205,0.3213523348635593,Avg,NN
3206,0.3213523348635593,AuthenticAMD,NN
3207,0.3213523348635593,GenuineIntel,NN
3208,0.1816149499107833,Avg,DT
3209,0.0681408029122629,AuthenticAMD,DT
3210,0.4085069291946736,GenuineIntel,DT
3211,0.18178389405023532,Avg,RF
3212,0.11502875487983882,AuthenticAMD,RF
3213,0.26287708098714335,GenuineIntel,RF
3214,0.17707750251544335,Avg,GB
3215,0.0958303179009157,AuthenticAMD,GB
3216,0.20659101667282354,GenuineIntel,GB
3217,0.5937992273863915,Avg,LR
3218,0.2538682304664943,AuthenticAMD,LR
3219,1.2111257918519707,GenuineIntel,LR
3220,0.5348543113646065,Avg,SV
3221,0.4659729386313265,AuthenticAMD,SV
3222,0.5717426405813453,GenuineIntel,SV
3223,0.28702566217237035,Avg,NN
3224,0.28702566217237035,AuthenticAMD,NN
