,uarch,chip type,launch date,processor number,cache,bus speed,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp,turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
1239,haswell,embedded,Q2'13,i7-4770S,8 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1.2 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,4,8,3.1 GHz,3.9 GHz,0,0,0,0,65 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,303.00 - 305.00
1240,haswell,embedded,Q2'13,i7-4770TE,8 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3 1333/1600,2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1 GHz,2 GB,3,22 nm,3,16,22 nm,4,8,2.3 GHz,3.3 GHz,0,0,0,0,45 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,303.00
1241,haswell,embedded,Q2'14,i7-4790S,8 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1.2 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,4,8,3.2 GHz,4 GHz,0,0,0,0,65 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,303.00 - 312.00
1242,haswell,embedded,Q3'13,i7-4650U,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 5000,200 MHz,1.1 GHz,2 GB,3,0,2,12,22 nm,2,4,1.7 GHz,3.3 GHz,0,0,0,0,15 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,426.00
1243,haswell,embedded,Q2'13,i5-4570S,6 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,4,4,2.9 GHz,3.6 GHz,0,0,0,0,65 W,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,192.00 - 195.00
1244,haswell,embedded,Q2'13,i5-4570TE,4 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1 GHz,1.7 GB,3,22 nm,3,16,22 nm,2,4,2.7 GHz,3.3 GHz,0,0,0,0,35 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,192.00
1245,haswell,embedded,Q2'14,i5-4590S,6 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,4,4,3 GHz,3.7 GHz,0,0,0,0,65 W,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,192.00 - 202.00
1246,haswell,embedded,Q2'14,i5-4590T,6 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,0,Intel® HD Graphics 4600,350 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,4,4,2 GHz,3 GHz,0,0,0,0,35 W,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,192.00
1247,haswell,embedded,Q2'14,i5-4422E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,900 MHz,1.7 GB,3,22 nm,3,16,22 nm,2,4,1.8 GHz,2.9 GHz,0,0,0,0,25 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266.00
1248,haswell,embedded,Q2'14,i5-4410E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,1 GHz,1.7 GB,3,22 nm,3,16,22 nm,2,4,2.9 GHz,0,0,0,0,0,37 W,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266.00
1249,haswell,embedded,Q1'14,i5-4402EC,4 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L 1333/1600,2,25.6 GB/s,1,1,0,0,1.7 GB,0,22 nm,3,16,22 nm,2,4,2.5 GHz,0,0,0,0,0,27 W,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,324.00
1250,haswell,embedded,Q3'13,i5-4402E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,0,1,Intel® HD Graphics 4600,400 MHz,900 MHz,1.7 GB,3,22 nm,3,16,22 nm,2,4,1.6 GHz,2.7 GHz,0,0,0,0,25 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266.00
1251,haswell,embedded,Q3'13,i5-4400E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,0,1,Intel® HD Graphics 4600,400 MHz,1 GHz,1.7 GB,3,22 nm,3,16,22 nm,2,4,2.7 GHz,3.3 GHz,0,0,0,0,37 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,266.00
1252,haswell,embedded,Q3'13,i5-4300U,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 4400,200 MHz,1.1 GHz,2 GB,3,0,2,12,22 nm,2,4,1.9 GHz,2.9 GHz,0,0,0,0,15 W,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,281.00
1253,haswell,embedded,Q3'13,i3-4330,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,2,4,3.5 GHz,0,0,0,0,0,54 W,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,138.00 - 147.00
1254,haswell,embedded,Q3'13,i3-4330TE,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX",64-bit,32 GB,DDR3 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1 GHz,1.7 GB,3,22nm,3,16,22 nm,2,4,2.4 GHz,0,0,0,0,0,35 W,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,122.00
1255,haswell,embedded,Q2'14,i3-4340TE,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX",64-bit,32 GB,DDR3 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1 GHz,1.7 GB,3,22nm,3,16,22 nm,2,4,2.6 GHz,0,0,0,0,0,35 W,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,138.00
1256,haswell,embedded,Q2'14,i3-4350T,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,1,Intel® HD Graphics 4600,200 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,2,4,3.1 GHz,0,0,0,0,0,35 W,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,138.00
1257,haswell,embedded,Q2'14,i3-4360,4 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1.15 GHz,2 GB,3,22 nm,Up to 3.0,16,22 nm,2,4,3.7 GHz,0,0,0,0,0,54 W,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,138.00 - 147.00
1258,haswell,embedded,Q3'13,i3-4100E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,900 MHz,0,3,22 nm,3,16,22 nm,2,4,2.4 GHz,0,0,0,0,0,37 W,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,225.00
1259,haswell,embedded,Q3'13,i3-4102E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,900 MHz,0,3,22 nm,3,16,22 nm,2,4,1.6 GHz,0,0,0,0,0,25 W,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,225.00
1260,haswell,embedded,Q2'14,i3-4110E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,900 MHz,0,3,22 nm,3,16,22 nm,2,4,2.6 GHz,0,0,0,0,0,37 W,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,225.00
1261,haswell,embedded,Q2'14,i3-4112E,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,400 MHz,900 MHz,0,3,22 nm,3,16,22 nm,2,4,1.8 GHz,0,0,0,0,0,25 W,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,225.00
1262,haswell,embedded,Q3'13,i3-4010U,3 MB SmartCache,5 GT/s DMI2,"SSE4.1/4.2, AVX 2.0",64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics 4400,200 MHz,1 GHz,2 GB,3,0,2,12,22 nm,2,4,1.7 GHz,0,0,0,0,0,15 W,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,281.00
1263,haswell,embedded,Q2'15,E5-4648V3,30 MB,8 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4,4,68 GB/s,1,0,0,0,0,0,0,3,40,22 nm,12,24,1.7 GHz,2.2 GHz,0,0,0,0,105 W,2,0,1,0,1,0,1,1,1,0,1,1,1,1,0,2405.00
1264,haswell,embedded,Q3'14,E5-2680V3,30 MB SmartCache,9.6 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866/2133,4,68 GB/s,1,0,0,0,0,0,0,3,40,22 nm,12,24,2.5 GHz,3.3 GHz,0,0,0,0,120 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1745.00 - 1749.00
1265,haswell,embedded,Q1'15,E5-2658AV3,30 MB SmartCache,9.6 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866/2133,4,68 GB/s,1,0,0,0,0,0,0,3,40,22 nm,12,24,2.2 GHz,2.9 GHz,0,0,0,0,105 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1832.00
1266,haswell,embedded,Q3'14,E5-2658V3,30 MB SmartCache,9.6 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866/2133,4,68 GB/s,1,0,0,0,0,0,0,3,40,22 nm,12,24,2.2 GHz,2.9 GHz,0,0,0,0,105 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1832.00
1267,haswell,embedded,Q3'14,E5-2648LV3,30 MB SmartCache,9.6 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866/2133,4,68 GB/s,1,0,0,0,0,0,0,3,40,22 nm,12,24,1.8 GHz,2.5 GHz,0,0,0,0,75 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1544.00
1268,haswell,embedded,Q3'14,E5-2640V3,20 MB SmartCache,8 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866,4,59 GB/s,1,0,0,0,0,0,0,3,40,22 nm,8,16,2.6 GHz,3.4 GHz,0,0,0,0,90 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,939.00 - 944.00
1269,haswell,embedded,Q3'14,E5-2628LV3,25 MB SmartCache,8 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866,4,59 GB/s,1,0,0,0,0,0,0,3,40,22 nm,10,20,2 GHz,2.5 GHz,0,0,0,0,75 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1364.00
1270,haswell,embedded,Q3'14,E5-2620V3,15 MB SmartCache,8 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866,4,59 GB/s,1,0,0,0,0,0,0,3,40,22 nm,6,12,2.4 GHz,3.2 GHz,0,0,0,0,85 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,417.00 - 422.00
1271,haswell,embedded,Q3'14,E5-2618LV3,20 MB SmartCache,8 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866,4,59 GB/s,1,0,0,0,0,0,0,3,40,22 nm,8,16,2.3 GHz,3.4 GHz,0,0,0,0,75 W,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,779.00
1272,haswell,embedded,Q3'14,E5-2609V3,15 MB SmartCache,6.4 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600,4,51 GB/s,1,0,0,0,0,0,0,3,40,22 nm,6,6,1.9 GHz,0,0,0,0,0,85 W,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,306.00
1273,haswell,embedded,Q3'14,E5-2608LV3,15 MB SmartCache,6.4 GT/s QPI,AVX 2.0,64-bit,768 GB,DDR4 1600/1866,4,59 GB/s,1,0,0,0,0,0,0,3,40,22 nm,6,12,2 GHz,0,0,0,0,0,52 W,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,441.00
1274,haswell,embedded,Q1'15,E5-2438LV3,25 MB,8 GT/s QPI,AVX,64-bit,384 GB,DDR3 800/1066/1333/1600,3,51.2 GB/s,1,0,0,0,0,0,0,3,24,22 nm,10,20,1.8 GHz,0,0,0,0,0,70 W,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1555.00
1275,haswell,embedded,Q1'15,E5-2428LV3,20 MB,8 GT/s QPI,AVX,64-bit,384 GB,DDR3 800/1066/1333/1600,3,51.2 GB/s,1,0,0,0,0,0,0,3,24,22 nm,8,16,1.8 GHz,0,0,0,0,0,55 W,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,811.00
1276,haswell,embedded,Q1'15,E5-2418LV3,15 MB,6.4 GT/s QPI,AVX,64-bit,384 GB,DDR3 800/1066/1333/1600,3,51.2 GB/s,1,0,0,0,0,0,0,3,24,22 nm,6,12,2 GHz,0,0,0,0,0,50 W,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,472.00
1277,haswell,embedded,Q1'15,E5-2408LV3,10 MB,6.4 GT/s QPI,AVX,64-bit,384 GB,DDR3 800/1066/1333/1600,3,51.2 GB/s,1,0,0,0,0,0,0,3,24,22 nm,4,8,1.8 GHz,0,0,0,0,0,45 W,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,256.00
1278,haswell,embedded,Q2'13,E3-1225V3,8 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3 and DDR3L 1333/1600 at 1.5V,2,25.6 GB/s,1,Intel® HD Graphics P4600,350 MHz,1.2 GHz,0,3,22nm,3,16,22 nm,4,4,3.2 GHz,3.6 GHz,0,0,0,0,84 W,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,213.00 - 224.00
1279,haswell,embedded,Q2'13,E3-1268LV3,8 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics 4600,350 MHz,1 GHz,0,3,22 nm,3,16,22 nm,4,8,2.3 GHz,3.3 GHz,0,0,0,0,45 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,377.00
1280,haswell,embedded,Q2'13,E3-1275 v3,8 MB SmartCache,5 GT/s DMI,"SSE4.1/4.2, AVX 2.0",64-bit,32 GB,DDR3 and DDR3L 1333/1600 at 1.5V,2,25.6 GB/s,1,Intel® HD Graphics P4600,350 MHz,1.25 GHz,0,3,22nm,3,16,22 nm,4,8,3.5 GHz,3.9 GHz,0,0,0,0,84 W,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,339.00 - 350.00
1281,haswell,embedded,Q3'13,G3420,3 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,25.6 GB/s,1,Intel® HD Graphics,350 MHz,1.15 GHz,1.7 GB,3,22 nm,Up to 3.0,16,22 nm,2,2,3.2 GHz,0,0,0,0,0,53 W,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,75.00 - 82.00
1282,haswell,embedded,Q3'13,G3320TE,3 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,"DDR3-1333, DDR3L-1333 @ 1.5V",2,21.3 GB/s,1,Intel® HD Graphics,350 MHz,1 GHz,1 GB,3,22nm,3,16,22 nm,2,2,2.3 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,70.00
1283,haswell,embedded,Q3'13,2980U,2 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6 GB/s,0,Intel® HD Graphics,200 MHz,1 GHz,0,3,0,2,12,22 nm,2,2,1.6 GHz,0,0,0,0,0,15 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,107.00
1284,haswell,embedded,Q1'14,2002E,2 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics,400 MHz,900 MHz,1 GB,3,22 nm,3,16,22 nm,2,2,1.5 GHz,0,0,0,0,0,25 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,86.00
1285,haswell,embedded,Q1'14,2000E,2 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,DDR3L 1333/1600,2,25.6 GB/s,1,Intel® HD Graphics,400 MHz,900 MHz,1 GB,3,22 nm,3,16,22 nm,2,2,2.2 GHz,0,0,0,0,0,37 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,86.00
1286,haswell,embedded,Q1'14,G1820TE,2 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,DDR3 1333,2,21.3 GB/s,1,Intel® HD Graphics,350 MHz,1 GHz,1.7 GB,3,22 nm,Up to 3.0,16,22 nm,2,2,2.2 GHz,0,0,0,0,0,35 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,42.00
1287,haswell,embedded,Q1'14,G1820,2 MB SmartCache,5 GT/s DMI2,SSE4.1/4.2,64-bit,32 GB,"DDR3-1333, DDR3L-1333 @ 1.5V",2,21.3 GB/s,1,Intel® HD Graphics,350 MHz,1.05 GHz,1.7 GB,3,22 nm,Up to 3.0,16,22 nm,2,2,2.7 GHz,0,0,0,0,0,53 W,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,42.00
1288,bonnell,,Q4'10,E665CT,512 KB L2,2.5 GT/s PCIE,0,32-bit,2 GB,DDR2 800,1,0,0,Integrated,400 MHz,0,0,0,0,0,2,45 nm,1,2,1.3 GHz,0,0,0,0,0,7 W,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1289,bonnell,,Q4'10,E665C,512 KB L2,2.5 GT/s PCIE,0,32-bit,2 GB,DDR2 800,1,0,0,Integrated,400 MHz,0,0,0,0,0,2,45 nm,1,2,1.3 GHz,0,0,0,0,0,7 W,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1290,bonnell,,Q4'10,E645CT,512 KB L2,2.5 GT/s PCIE,0,32-bit,2 GB,DDR2 800,1,0,0,Integrated,320 MHz,0,0,0,0,0,2,45 nm,1,2,1 GHz,0,0,0,0,0,7 W,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1291,bonnell,,Q4'10,E645C,512 KB L2,2.5 GT/s PCIE,0,32-bit,2 GB,DDR2 800,1,0,0,Integrated,320 MHz,0,0,0,0,0,2,45 nm,1,2,1 GHz,0,0,0,0,0,7 W,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1292,saltwell,,Q3'12,Z2480,512 KB SmartCache,0,"SSE, SSE2, SSE3",32-bit,2 GB,LPDDR2 800,2,6.4 GB/s,0,Integrated,400 MHz,0,0,2,32nm,0,0,32 nm,1,2,1.3 GHz,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1293,saltwell,,Q2'12,Z2460,512 KB SmartCache,0,"SSE, SSE2, SSE3",32-bit,2 GB,LPDDR2 800,2,6.4 GB/s,0,Integrated,400 MHz,0,0,2,32nm,0,0,32 nm,1,2,1.3 GHz,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1294,saltwell,,Q1'13,Z2420,512 KB SmartCache,0,"SSE, SSE2, SSE3",32-bit,1 GB,LPDDR2 800,2,6.4 GB/s,0,Integrated,400 MHz,0,0,2,32nm,0,0,32 nm,1,2,1.2 GHz,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
1295,saltwell,server,Q2'13,S1289,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,40,32 nm,2,4,2 GHz,0,0,0,0,0,14.1 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,120.00
1296,saltwell,server,Q2'13,S1279,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,40,32 nm,2,4,1.6 GHz,0,0,0,0,0,13.1 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,103.00
1297,saltwell,server,Q2'13,S1269,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,32,32 nm,2,4,1.6 GHz,0,0,0,0,0,11.7 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80.00
1298,saltwell,embedded,Q2'13,S1289,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,40,32 nm,2,4,2 GHz,0,0,0,0,0,14.1 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,120.00
1299,saltwell,embedded,Q2'13,S1279,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,40,32 nm,2,4,1.6 GHz,0,0,0,0,0,13.1 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,103.00
1300,saltwell,embedded,Q2'13,S1269,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,0,1,0,0,0,0,0,0,2,32,32 nm,2,4,1.6 GHz,0,0,0,0,0,11.7 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80.00
1301,saltwell,,Q3'12,Z2760,1 MB L2,0,0,32-bit,2 GB,LPDDR2 800,2,6.4 GB/s,0,Integrated,533 MHz,0,0,0,0,0,0,32 nm,2,4,1.8 GHz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,saltwell,,Q2'13,Z2580,1 MB SmartCache,0,"SSE2, SSE3, SSSE3",32-bit,2 GB,LPDDR2 1066,2,8.5 GB/s,0,Integrated,400 MHz,0,0,2,32nm,0,0,32 nm,2,4,2.0 GHz,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,22.00
1303,saltwell,,Q2'13,Z2560,1 MB SmartCache,0,"SSE2, SSE3, SSSE3",32-bit,2 GB,LPDDR2 1066,2,8.5 GB/s,0,Integrated,400 MHz,0,0,2,32nm,0,0,32 nm,2,4,1.6 GHz,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1304,saltwell,,Q2'13,Z2520,1 MB SmartCache,0,"SSE2, SSE3, SSSE3",32-bit,2 GB,LPDDR2 1066,2,8.5 GB/s,0,Integrated,300 MHz,0,0,2,32nm,0,0,32 nm,2,4,1.2 GHz,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1305,silvermont,,Q3'13,C2750,4 MB,0,0,64-bit,64 GB,DDR3/DDR3L 1600,2,25.6 GB/s,1,0,0,0,0,0,0,2,16,22 nm,8,8,2.4 GHz,2.6 GHz,0,0,0,0,20 W,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,171.00
1306,silvermont,,Q3'13,C2730,4 MB,0,0,64-bit,32 GB,DDR3/DDR3L 1600,2,25.6 GB/s,1,0,0,0,0,0,0,2,8,22 nm,8,8,1.7 GHz,2.4 GHz,0,0,0,0,12 W,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,150.00
1307,silvermont,,Q3'13,C2550,2 MB,0,0,64-bit,64 GB,DDR3/DDR3L 1600,2,25.6 GB/s,1,0,0,0,0,0,0,2,16,22 nm,4,4,2.4 GHz,2.6 GHz,0,0,0,0,14 W,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,86.00
1308,silvermont,,Q3'13,C2530,2 MB,0,0,64-bit,32 GB,DDR3/DDR3L 1333,2,21.3 GB/s,1,0,0,0,0,0,0,2,8,22 nm,4,4,1.7 GHz,2.4 GHz,0,0,0,0,9 W,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70.00
1309,silvermont,,Q3'13,C2350,1 MB,0,0,64-bit,16 GB,DDR3/DDR3L 1333,1,10.7 GB/s,1,0,0,0,0,0,0,2,4,22 nm,2,2,1.7 GHz,2 GHz,0,0,0,0,6 W,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43.00
1310,saltwell,,Q4'12,S1260,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,10.6 GB/s,1,0,0,0,0,0,0,2,8,32 nm,2,4,2 GHz,0,0,0,0,0,8.5 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1311,saltwell,,Q4'12,S1240,1 MB,0,0,64-bit,8 GB,DDR3 1333,1,10.6 GB/s,1,0,0,0,0,0,0,2,8,32 nm,2,4,1.6 GHz,0,0,0,0,0,6.1 W,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64.00
