Producer,Name,Range,Codename,core,clock,Socket,Process (nm),L3 Cache,TDP (W),rel_date,rel_year,Range
AMD,Ryzen Embedded V1756B,Ryzen,Zen,6,3425,Socket FP5,14,2MB,45,Feb 21st,2018,Ryzen
AMD,Ryzen Embedded V1807B,Ryzen,Zen,6,3575,Socket FP5,14,2MB,45,Feb 21st,2018,Ryzen
AMD,Ryzen Threadripper 2920X,Ryzen,Zen,18,"3,9",Socket SP3r2,12,32MB,180,Oct 3rd,2018,Ryzen
AMD,Ryzen Threadripper 2950X,Ryzen,Zen,24,"3,95",Socket SP3r2,12,32MB,180,Aug 13th,2018,Ryzen
AMD,Ryzen Threadripper 2970WX,Ryzen,Zen,36,"3,6",Socket SP3r2,12,64MB,250,Oct 2nd,2018,Ryzen
AMD,Ryzen Threadripper 2990WX,Ryzen,Zen,48,"3,6",Socket SP3r2,12,64MB,250,Aug 13th,2018,Ryzen
AMD,Athlon 3000G,Athlon,Zen,3,"3,5",Socket AM4,14,4MB,35,Nov 20th,2019,Athlon
AMD,EPYC 7232P,EPYC,Rome,12,"3,15",Socket SP3,7,32MB,120,Aug 7th,2019,EPYC
AMD,EPYC 7252,EPYC,Rome,12,3,Socket SP3,7,64MB,120,Aug 7th,2019,EPYC
AMD,EPYC 7262,EPYC,Rome,12,"3,2",Socket SP3,7,128MB,155,Aug 7th,2019,EPYC
AMD,EPYC 7272,EPYC,Rome,18,"2,9",Socket SP3,7,64MB,120,Aug 7th,2019,EPYC
AMD,EPYC 7282,EPYC,Rome,24,3,Socket SP3,7,64MB,120,Aug 7th,2019,EPYC
AMD,EPYC 7302,EPYC,Rome,24,"3,15",Socket SP3,7,128MB,155,Aug 7th,2019,EPYC
AMD,EPYC 7302P,EPYC,Rome,24,"3,15",Socket SP3,7,128MB,155,Aug 7th,2019,EPYC
AMD,EPYC 7352,EPYC,Rome,36,"2,85",Socket SP3,7,128MB,155,Aug 7th,2019,EPYC
AMD,EPYC 7402,EPYC,Rome,36,3075,Socket SP3,7,128MB,180,Aug 7th,2019,EPYC
AMD,EPYC 7402P,EPYC,Rome,36,3075,Socket SP3,7,128MB,180,Aug 7th,2019,EPYC
AMD,EPYC 7452,EPYC,Rome,48,2775,Socket SP3,7,128MB,155,Aug 7th,2019,EPYC
AMD,EPYC 7502,EPYC,Rome,48,2925,Socket SP3,7,128MB,180,Aug 7th,2019,EPYC
AMD,EPYC 7502P,EPYC,Rome,48,2925,Socket SP3,7,128MB,180,Aug 7th,2019,EPYC
AMD,EPYC 7542,EPYC,Rome,48,"3,15",Socket SP3,7,128MB,225,Aug 7th,2019,EPYC
AMD,EPYC 7552,EPYC,Rome,72,2775,Socket SP3,7,192MB,200,Aug 7th,2019,EPYC
AMD,EPYC 7642,EPYC,Rome,72,"2,9",Socket SP3,7,256MB,225,Aug 7th,2019,EPYC
AMD,EPYC 7702,EPYC,Rome,96,2675,Socket SP3,7,256MB,200,Aug 7th,2019,EPYC
AMD,EPYC 7702P,EPYC,Rome,96,2675,Socket SP3,7,256MB,200,Aug 7th,2019,EPYC
AMD,EPYC 7742,EPYC,Rome,96,2825,Socket SP3,7,256MB,225,Aug 7th,2019,EPYC
AMD,EPYC 7H12,EPYC,Rome,96,"2,95",Socket SP3,7,256MB,280,Sep 18th,2019,EPYC
AMD,Ryzen 3 3200G,Ryzen,Picasso,4,"3,8",Socket AM4,12,4MB,65,Jul 7th,2019,Ryzen
AMD,Ryzen 5 3400G,Ryzen,Picasso,6,"3,95",Socket AM4,12,4MB,65,Jul 7th,2019,Ryzen
AMD,Ryzen 5 3500X,Ryzen,Matisse,6,"3,85",Socket AM4,7,32MB,65,Sep 24th,2019,Ryzen
AMD,Ryzen 5 3600,Ryzen,Matisse,9,"3,9",Socket AM4,7,32MB,65,Jul 7th,2019,Ryzen
AMD,Ryzen 5 3600X,Ryzen,Matisse,9,"4,1",Socket AM4,7,32MB,95,Jul 7th,2019,Ryzen
AMD,Ryzen 5 3600XT,Ryzen,Matisse,9,"4,15",Socket AM4,7,32MB,95,Jul 7th,2019,Ryzen
AMD,Ryzen 7 2700X 50th Anniversary,Ryzen,Zen,12,4025,Socket AM4,12,16MB,105,Apr 29th,2019,Ryzen
AMD,Ryzen 7 3700X,Ryzen,Matisse,12,4,Socket AM4,7,32MB,65,Jul 7th,2019,Ryzen
AMD,Ryzen 7 3800X,Ryzen,Matisse,12,"4,2",Socket AM4,7,32MB,105,Jul 7th,2019,Ryzen
AMD,Ryzen 9 3900X,Ryzen,Matisse,18,"4,2",Socket AM4,7,64MB,105,Jul 7th,2019,Ryzen
AMD,Ryzen 9 3950X,Ryzen,Matisse,24,"4,1",Socket AM4,7,64MB,105,Nov 14th,2019,Ryzen
AMD,Ryzen Threadripper 3960X,Ryzen,Matisse,36,"4,15",Socket TRX4,7,128MB,280,Nov 25th,2019,Ryzen
AMD,Ryzen Threadripper 3970X,Ryzen,Matisse,48,"4,1",Socket TRX4,7,128MB,280,Nov 25th,2019,Ryzen
AMD,Ryzen Threadripper 3980X,Ryzen,Matisse,72,"4,1",Socket TRX4,7,128MB,280,Nov 14th,2019,Ryzen
AMD,A6-9120C SoC,A-Series,Stoney Ridge,2,2,Socket FT4,28,N/A,6,Jan 7th,2019,A-Series
AMD,A6-9220C SoC,A-Series,Stoney Ridge,2,"2,25",Socket FT4,28,N/A,6,Jan 7th,2019,A-Series
AMD,Athlon 300U,Athlon,Raven Ridge,3,"2,85",Socket FP5,14,4MB,15,Jan 6th,2019,Athlon
AMD,Athlon PRO 300U,Athlon,Raven Ridge,3,"2,85",Socket FP5,14,4MB,15,Apr 8th,2019,Athlon
AMD,Ryzen 3 3200U,Ryzen,Picasso,3,"3,05",Socket FP5,12,4MB,15,Jan 6th,2019,Ryzen
AMD,Ryzen 3 3300U,Ryzen,Picasso,4,"2,8",Socket FP5,12,4MB,15,Jan 6th,2019,Ryzen
AMD,Ryzen 3 PRO 2300U,Ryzen,Raven Ridge,4,"2,7",Socket FP5,14,4MB,15,Jan 8th,2019,Ryzen
AMD,Ryzen 3 PRO 3300U,Ryzen,Picasso,4,"2,8",Socket FP5,12,4MB,15,Apr 8th,2019,Ryzen
AMD,Ryzen 5 3500U,Ryzen,Picasso,6,"2,9",Socket FP5,12,4MB,15,Jan 6th,2019,Ryzen
AMD,Ryzen 5 3550H,Ryzen,Picasso,6,"2,9",Socket FP5,12,4MB,35,Jan 6th,2019,Ryzen
AMD,Ryzen 5 3580U,Ryzen,Picasso,6,"2,9",Socket FP5,12,4MB,15,Oct 22nd,2019,Ryzen
AMD,Ryzen 5 PRO 2500U,Ryzen,Raven Ridge,6,"2,8",Socket FP5,14,4MB,15,Jan 8th,2019,Ryzen
AMD,Ryzen 5 PRO 3500U,Ryzen,Picasso,6,"2,9",Socket FP5,12,4MB,15,Apr 8th,2019,Ryzen
AMD,Ryzen 7 3700U,Ryzen,Picasso,6,"3,15",Socket FP5,12,4MB,15,Jan 6th,2019,Ryzen
AMD,Ryzen 7 3750H,Ryzen,Picasso,6,"3,15",Socket FP5,12,4MB,35,Jan 6th,2019,Ryzen
AMD,Ryzen 7 3780U,Ryzen,Picasso,6,"3,15",Socket FP5,12,4MB,15,Oct 22nd,2019,Ryzen
AMD,Ryzen 7 PRO 3700U,Ryzen,Picasso,6,"3,15",Socket FP5,12,4MB,15,Apr 8th,2019,Ryzen
AMD,Athlon Gold 3150G,Athlon,Dali,4,"3,7",Socket AM4,12,4MB,65,Jul 21st,2020,Athlon
AMD,Athlon Gold 3150GE,Athlon,Dali,4,"3,65",Socket AM4,12,4MB,35,Jul 21st,2020,Athlon
AMD,Athlon Gold PRO 3150G,Athlon,Dali,4,"3,7",Socket AM4,12,4MB,65,Jul 21st,2020,Athlon
AMD,Athlon Gold PRO 3150GE,Athlon,Dali,4,"3,65",Socket AM4,12,4MB,35,Jul 21st,2020,Athlon
AMD,Athlon Silver 3050GE,Athlon,Dali,3,"3,4",Socket AM4,12,4MB,35,Jul 21st,2020,Athlon
AMD,Athlon Silver PRO 3125GE,Athlon,Dali,3,"3,4",Socket AM4,12,4MB,35,Jul 21st,2020,Athlon
AMD,EPYC 7F32,EPYC,Rome,12,"3,8",Socket SP3,7,128MB,180,Apr 14th,2020,EPYC
AMD,EPYC 7F52,EPYC,Rome,24,"3,7",Socket SP3,7,256MB,155,Apr 14th,2020,EPYC
AMD,EPYC 7F72,EPYC,Rome,36,"3,45",Socket SP3,7,192MB,240,Apr 14th,2020,EPYC
AMD,Ryzen 3 3100,Ryzen,Matisse,6,"3,75",Socket AM4,7,16MB,65,Apr 24th,2020,Ryzen
AMD,Ryzen 3 3250U,Ryzen,Picasso,3,"3,05",Socket FP5,12,4MB,15,Jan 6th,2020,Ryzen
AMD,Ryzen 3 3300X,Ryzen,Matisse,6,"4,05",Socket AM4,7,16MB,65,Apr 24th,2020,Ryzen
AMD,Ryzen 3 4300G,Ryzen,Renoir,6,"3,9",Socket AM4,7,4MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 3 4300GE,Ryzen,Renoir,6,"3,75",Socket AM4,7,4MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 3 4300U,Ryzen,Renoir,4,"3,2",Socket FP6,7,4MB,25,Jan 6th,2020,Ryzen
AMD,Ryzen 3 PRO 4350G,Ryzen,Renoir,6,"3,9",Socket AM4,7,4MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 3 PRO 4350GE,Ryzen,Renoir,6,"3,75",Socket AM4,7,4MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 3 PRO 4450U,Ryzen,Renoir,6,"3,05",Socket FP6,7,4MB,15,May 7th,2020,Ryzen
AMD,Ryzen 5 4500U,Ryzen,Renoir,6,"3,15",Socket FP6,7,11MB,25,Jan 6th,2020,Ryzen
AMD,Ryzen 5 4600G,Ryzen,Renoir,9,"3,95",Socket AM4,7,8MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 5 4600GE,Ryzen,Renoir,9,"3,75",Socket AM4,7,8MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 5 4600H,Ryzen,Renoir,9,"3,5",Socket FP6,7,11MB,54,Jan 6th,2020,Ryzen
AMD,Ryzen 5 4600HS,Ryzen,Renoir,9,"3,5",Socket FP6,7,11MB,35,Jan 6th,2020,Ryzen
AMD,Ryzen 5 4600U,Ryzen,Renoir,9,"3,05",Socket FP6,7,11MB,25,Jan 6th,2020,Ryzen
AMD,Ryzen 5 5600X,Ryzen,Vermeer,9,"4,15",Socket AM4,7,32MB,65,Nov 5th,2020,Ryzen
AMD,Ryzen 5 PRO 4650G,Ryzen,Renoir,9,"3,95",Socket AM4,7,8MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 5 PRO 4650GE,Ryzen,Renoir,9,"3,75",Socket AM4,7,8MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 5 PRO 4650U,Ryzen,Renoir,9,"3,05",Socket FP6,7,8MB,15,May 7th,2020,Ryzen
AMD,Ryzen 7 3800XT,Ryzen,Matisse 2,12,"4,25",Socket AM4,7,32MB,105,Jul 7th,2020,Ryzen
AMD,Ryzen 7 4700G,Ryzen,Renoir,12,4,Socket AM4,7,8MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 7 4700GE,Ryzen,Renoir,12,"3,7",Socket AM4,7,8MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 7 4700U,Ryzen,Renoir,8,3,Socket FP6,7,12MB,25,Jan 6th,2020,Ryzen
AMD,Ryzen 7 4750U,Ryzen,Renoir,12,"2,9",Socket FP6,7,8MB,15,May 7th,2020,Ryzen
AMD,Ryzen 7 4800H,Ryzen,Renoir,12,"3,55",Socket FP6,7,12MB,54,Jan 6th,2020,Ryzen
AMD,Ryzen 7 4800HS,Ryzen,Renoir,12,"3,55",Socket FP6,7,12MB,35,Jan 6th,2020,Ryzen
AMD,Ryzen 7 4800U,Ryzen,Renoir,12,3,Socket FP6,7,8MB,25,Jan 6th,2020,Ryzen
AMD,Ryzen 7 5800X,Ryzen,Vermeer,12,"4,25",Socket AM4,7,32MB,105,Nov 5th,2020,Ryzen
AMD,Ryzen 7 PRO 4750G,Ryzen,Renoir,12,4,Socket AM4,7,8MB,65,Jul 21st,2020,Ryzen
AMD,Ryzen 7 PRO 4750GE,Ryzen,Renoir,12,"3,7",Socket AM4,7,8MB,35,Jul 21st,2020,Ryzen
AMD,Ryzen 9 3900XT,Ryzen,Matisse 2,18,"4,3",Socket AM4,7,64MB,105,Jul 7th,2020,Ryzen
AMD,Ryzen 9 4900H,Ryzen,Renoir,12,"3,85",Socket FP6,7,12MB,54,Mar 16th,2020,Ryzen
AMD,Ryzen 9 4900HS,Ryzen,Renoir,12,"3,65",Socket FP6,7,12MB,35,Mar 7th,2020,Ryzen
AMD,Ryzen 9 5900X,Ryzen,Vermeer,18,"4,25",Socket AM4,7,64MB,105,Nov 5th,2020,Ryzen
AMD,Ryzen 9 5950X,Ryzen,Vermeer,24,"4,15",Socket AM4,7,64MB,105,Nov 5th,2020,Ryzen
AMD,Ryzen Threadripper 3990X,Ryzen,Matisse,96,"3,6",Socket TRX4,7,128MB,280,Feb 7th,2020,Ryzen
AMD,Ryzen Threadripper PRO 3945WX,Ryzen,Matisse,18,"4,15",Socket WRX8,7,64MB,280,Jul 14th,2020,Ryzen
AMD,Ryzen Threadripper PRO 3955WX,Ryzen,Matisse,24,"4,1",Socket WRX8,7,64MB,280,Jul 14th,2020,Ryzen
AMD,Ryzen Threadripper PRO 3975WX,Ryzen,Matisse,48,"3,85",Socket WRX8,7,128MB,280,Jul 14th,2020,Ryzen
AMD,Ryzen Threadripper PRO 3995WX,Ryzen,Matisse,96,"3,45",Socket WRX8,7,256MB,280,Jul 14th,2020,Ryzen
AMD,EPYC 72F3,EPYC,Milan,12,"3,9",Socket SP3,7,256MB,180,Mar 15th,2021,EPYC
AMD,EPYC 7313,EPYC,Milan,24,"3,35",Socket SP3,7,128MB,155,Mar 15th,2021,EPYC
AMD,EPYC 7313P,EPYC,Milan,24,"3,35",Socket SP3,7,128MB,155,Mar 15th,2021,EPYC
AMD,EPYC 7343,EPYC,Milan,24,"3,55",Socket SP3,7,128MB,190,Mar 15th,2021,EPYC
AMD,EPYC 73F3,EPYC,Milan,24,"3,75",Socket SP3,7,256MB,240,Mar 15th,2021,EPYC
AMD,EPYC 7413,EPYC,Milan,36,3125,Socket SP3,7,128MB,180,Mar 15th,2021,EPYC
AMD,EPYC 7443,EPYC,Milan,36,3425,Socket SP3,7,128MB,200,Mar 15th,2021,EPYC
AMD,EPYC 7443P,EPYC,Milan,36,3425,Socket SP3,7,128MB,200,Mar 15th,2021,EPYC
AMD,EPYC 7453,EPYC,Milan,42,"3,1",Socket SP3,7,64MB,225,Mar 15th,2021,EPYC
AMD,EPYC 74F3,EPYC,Milan,36,"3,4",Socket SP3,7,256MB,240,Mar 15th,2021,EPYC
AMD,EPYC 7513,EPYC,Milan,48,3125,Socket SP3,7,128MB,200,Mar 15th,2021,EPYC
AMD,EPYC 7543,EPYC,Milan,48,"3,25",Socket SP3,7,256MB,225,Mar 15th,2021,EPYC
AMD,EPYC 7543P,EPYC,Milan,48,"3,25",Socket SP3,7,256MB,225,Mar 15th,2021,EPYC
AMD,EPYC 75F3,EPYC,Milan,48,3475,Socket SP3,7,256MB,280,Mar 15th,2021,EPYC
AMD,EPYC 7643,EPYC,Milan,72,"2,95",Socket SP3,7,256MB,225,Mar 15th,2021,EPYC
AMD,EPYC 7663,EPYC,Milan,84,"2,75",Socket SP3,7,256MB,240,Mar 15th,2021,EPYC
AMD,EPYC 7713,EPYC,Milan,96,"2,8375",Socket SP3,7,256MB,225,Mar 15th,2021,EPYC
AMD,EPYC 7713P,EPYC,Milan,96,"2,8375",Socket SP3,7,256MB,225,Mar 15th,2021,EPYC
AMD,EPYC 7763,EPYC,Milan,96,2975,Socket SP3,7,256MB,280,Mar 15th,2021,EPYC
AMD,Ryzen 3 5300G,Ryzen,Cezanne,6,"4,1",Socket AM4,7,8MB,65,Apr 13th,2021,Ryzen
AMD,Ryzen 5 5500U,Ryzen,Lucienne,9,"3,05",Socket FP6,7,8MB,25,Jan 12th,2021,Ryzen
AMD,Ryzen 5 5600G,Ryzen,Cezanne,9,"4,15",Socket AM4,7,16MB,65,Apr 13th,2021,Ryzen
AMD,Ryzen 7 5700G,Ryzen,Cezanne,12,"4,2",Socket AM4,7,16MB,65,Apr 13th,2021,Ryzen
AMD,Ryzen 7 5800H,Ryzen,Cezanne,12,"3,8",Socket FP6,7,16MB,54,Jan 12th,2021,Ryzen
AMD,Ryzen 7 5800HS,Ryzen,Cezanne,12,"3,6",Socket FP6,7,16MB,35,Jan 12th,2021,Ryzen
AMD,Ryzen 9 5900HX,Ryzen,Cezanne,12,"3,95",Socket FP6,7,16MB,45,Jan 12th,2021,Ryzen
AMD,Ryzen 9 5980HS,Ryzen,Cezanne,12,"3,9",Socket FP6,7,16MB,35,Jan 12th,2021,Ryzen
Intel,Pentium 4 1.4,Pentium,Willamette,1,"1,4",Socket 423,180,N/A,55,Nov 20th,2000,Pentium
Intel,Pentium 4 1.5,Pentium,Willamette,1,"1,5",Socket 423,180,N/A,58,Nov 20th,2000,Pentium
Intel,Pentium III 1133,Pentium,Coppermine,1,1133,Socket 370,180,N/A,29,Jul 31st,2000,Pentium
Intel,Pentium 4 1.3,Pentium,Willamette,1,"1,3",Socket 478,180,N/A,52,Jan 3rd,2001,Pentium
Intel,Pentium 4 1.4,Pentium,Willamette,1,"1,4",Socket 478,180,N/A,55,Aug 27th,2001,Pentium
Intel,Pentium 4 1.5,Pentium,Willamette,1,"1,5",Socket 478,180,N/A,58,Aug 27th,2001,Pentium
Intel,Pentium 4 1.6,Pentium,Willamette,1,"1,6",Socket 423,180,N/A,61,Jul 2nd,2001,Pentium
Intel,Pentium 4 1.6,Pentium,Willamette,1,"1,6",Socket 478,180,N/A,61,Aug 27th,2001,Pentium
Intel,Pentium 4 1.7,Pentium,Willamette,1,"1,7",Socket 478,180,N/A,64,Aug 27th,2001,Pentium
Intel,Pentium 4 1.7,Pentium,Willamette,1,"1,7",Socket 423,180,N/A,64,Apr 23rd,2001,Pentium
Intel,Pentium 4 1.80,Pentium,Willamette,1,"1,8",Socket 478,180,N/A,67,Aug 27th,2001,Pentium
Intel,Pentium 4 1.8A,Pentium,Willamette,1,"1,8",Socket 423,180,N/A,67,Jul 2nd,2001,Pentium
Intel,Pentium 4 1.9,Pentium,Willamette,1,"1,9",Socket 423,180,N/A,69,Aug 27th,2001,Pentium
Intel,Pentium 4 1.9,Pentium,Willamette,1,"1,9",Socket 478,180,N/A,69,Aug 27th,2001,Pentium
Intel,Pentium 4 2.0,Pentium,Northwood,1,2,Socket 478,130,N/A,110,Jan 1st,2001,Pentium
Intel,Pentium 4 2.0,Pentium,Willamette,1,2,Socket 478,180,N/A,72,Aug 27th,2001,Pentium
Intel,Pentium 4 2.0,Pentium,Willamette,1,2,Socket 423,180,N/A,72,Aug 27th,2001,Pentium
Intel,Pentium 4 HT 515,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 515,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 516,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 516,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 517,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 517,Pentium,Prescott,"1,5",2933,Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 524,Pentium,Prescott,"1,5","3,06",Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium 4 HT 524,Pentium,Prescott,"1,5","3,06",Socket 775,90,N/A,84,Jan 1st,2001,Pentium
Intel,Pentium III 800,Pentium,Coppermine,1,"0,8",Socket 370,180,N/A,38,Jun 1st,2001,Pentium
Intel,Pentium III 866,Pentium,Coppermine,1,866,Socket 370,180,N/A,38,Jun 1st,2001,Pentium
Intel,Pentium III 933,Pentium,Coppermine,1,933,Socket 370,180,N/A,27,Jun 1st,2001,Pentium
Intel,Pentium III 1000,Pentium,Coppermine,1,1,Socket 370,180,N/A,29,Jun 1st,2001,Pentium
Intel,Pentium III 1000,Pentium,Tualatin,1,1,Socket 370,130,N/A,30,Jul 1st,2001,Pentium
Intel,Pentium III 1000S,Pentium,Tualatin,1,1,Socket 370,130,N/A,30,Jun 1st,2001,Pentium
Intel,Pentium III 1133,Pentium,Coppermine,1,1133,Socket 370,180,N/A,29,Jun 1st,2001,Pentium
Intel,Pentium III 1133,Pentium,Tualatin,1,1133,Socket 370,130,N/A,29,Jul 1st,2001,Pentium
Intel,Pentium III 1133S,Pentium,Tualatin,1,1133,Socket 370,130,N/A,29,Jun 1st,2001,Pentium
Intel,Pentium III 1200,Pentium,Tualatin,1,"1,2",Socket 370,130,N/A,30,Jul 1st,2001,Pentium
Intel,Pentium III 1266S,Pentium,Tualatin,1,1266,Socket 370,130,N/A,30,Jul 1st,2001,Pentium
Intel,Pentium III 1333,Pentium,Tualatin,1,1333,Socket 370,130,N/A,30,Dec 1st,2001,Pentium
Intel,Pentium III 1400,Pentium,Tualatin,1,"1,4",Socket 370,130,N/A,31,Dec 1st,2001,Pentium
Intel,Celeron 2.0,Celeron,Northwood,1,2,Socket 478,130,N/A,73,Sep 18th,2002,Celeron
Intel,Celeron 2.0,Celeron,Northwood,1,2,Socket 478,130,N/A,73,Sep 18th,2002,Celeron
Intel,Celeron 2.10,Celeron,Northwood,1,"2,1",Socket 478,130,N/A,73,Nov 20th,2002,Celeron
Intel,Celeron 2.20,Celeron,Northwood,1,"2,2",Socket 478,130,N/A,73,Nov 20th,2002,Celeron
Intel,Pentium 4 2.0,Pentium,Northwood,1,2,Socket 478,130,N/A,92,Jan 7th,2002,
Intel,Pentium 4 2.2,Pentium,Northwood,1,"2,2",Socket 478,130,N/A,92,Jan 7th,2002,
Intel,Pentium 4 2.26,Pentium,Northwood,1,2261,Socket 478,130,N/A,110,Jan 7th,2002,
Intel,Pentium 4 2.4,Pentium,Northwood,1,"2,4",Socket 478,130,N/A,92,May 6th,2002,
Intel,Pentium 4 2.4,Pentium,Northwood,1,"2,4",Socket 478,130,N/A,110,Apr 2nd,2002,
Intel,Pentium 4 2.53,Pentium,Northwood,1,2527,Socket 478,130,N/A,110,May 6th,2002,
Intel,Pentium 4 2.60,Pentium,Northwood,1,"2,6",Socket 478,130,N/A,92,Aug 25th,2002,
Intel,Pentium 4 2.66,Pentium,Northwood,1,"2,66",Socket 478,130,N/A,110,Aug 25th,2002,
Intel,Pentium 4 2.80,Pentium,Northwood,1,2793,Socket 478,130,N/A,110,Aug 25th,2002,
Intel,Pentium 4-M 1.40,Pentium,Northwood,1,"1,4",Socket 478,130,N/A,21,Apr 23rd,2002,
Intel,Pentium 4-M 1.50,Pentium,Northwood,1,"1,5",Socket 478,130,N/A,26,Apr 23rd,2002,
Intel,Pentium 4-M 1.60,Pentium,Northwood,1,"1,6",Socket 478,130,N/A,30,Mar 4th,2002,
Intel,Pentium 4-M 1.70,Pentium,Northwood,1,"1,7",Socket 478,130,N/A,30,Mar 4th,2002,
Intel,Pentium 4-M 1.80,Pentium,Northwood,1,"1,8",Socket 478,130,N/A,30,Apr 23rd,2002,
Intel,Pentium 4-M 1.90,Pentium,Northwood,1,"1,9",Socket 478,130,N/A,32,Jun 24th,2002,
Intel,Pentium 4-M 2.00,Pentium,Northwood,1,2,Socket 478,130,N/A,32,Jun 24th,2002,
Intel,Pentium 4-M 2.20,Pentium,Northwood,1,"2,2",Socket 478,130,N/A,35,Sep 16th,2002,
Intel,Pentium III 1400S,Pentium,Tualatin,1,"1,4",Socket 370,130,N/A,32,Jan 8th,2002,
Intel,Xeon 2.0,Xeon,Prestonia,1,2,Socket 604,130,N/A,89,Feb 25th,2002,
Intel,Xeon 2.4,Xeon,Prestonia,1,2394,Socket 604,130,N/A,89,Apr 23rd,2002,
Intel,Xeon 2.66,Xeon,Prestonia,1,"2,66",Socket 604,130,N/A,89,Nov 18th,2002,
Intel,Xeon 2.8,Xeon,Prestonia,1,"2,79",Socket 604,130,N/A,89,Sep 11th,2002,
Intel,Celeron 2.30,Celeron,Northwood,1,"2,3",Socket 478,130,N/A,73,Mar 31st,2003,
Intel,Celeron 2.40,Celeron,Northwood,1,"2,4",Socket 478,130,N/A,73,Mar 31st,2003,
Intel,Celeron 2.60,Celeron,Northwood,1,"2,6",Socket 478,130,N/A,73,Jun 25th,2003,
Intel,Celeron 2.70,Celeron,Northwood,1,"2,7",Socket 478,130,N/A,73,Sep 24th,2003,
Intel,Celeron 2.80,Celeron,Northwood,1,"2,8",Socket 478,130,N/A,73,Nov 3rd,2003,
Intel,Mobile Pentium 4 2.40,Pentium,Northwood,"1,5","2,4",Socket 478,130,N/A,60,Jun 11th,2003,
Intel,Mobile Pentium 4 2.66,Pentium,Northwood,"1,5",2667,Socket 478,130,N/A,66,Jun 11th,2003,
Intel,Mobile Pentium 4 2.80,Pentium,Northwood,"1,5","2,8",Socket 478,130,N/A,68,Jun 11th,2003,
Intel,Mobile Pentium 4 3.06,Pentium,Northwood,"1,5",3067,Socket 478,130,N/A,70,Jun 11th,2003,
Intel,Mobile Pentium 4 HT 2.66,Pentium,Northwood,"1,5",2667,Socket 478,130,N/A,66,Sep 23rd,2003,
Intel,Mobile Pentium 4 HT 2.80,Pentium,Northwood,"1,5","2,8",Socket 478,130,N/A,68,Sep 23rd,2003,
Intel,Mobile Pentium 4 HT 3.06,Pentium,Northwood,"1,5",3067,Socket 478,130,N/A,70,Sep 23rd,2003,
Intel,Mobile Pentium 4 HT 3.20,Pentium,Northwood,"1,5","3,2",Socket 478,130,N/A,76,Sep 23rd,2003,
Intel,Pentium 4 HT 2.40,Pentium,Northwood,"1,5","2,4",Socket 478,130,N/A,66,May 21st,2003,
Intel,Pentium 4 HT 2.60,Pentium,Northwood,"1,5","2,6",Socket 478,130,N/A,69,May 21st,2003,
Intel,Pentium 4 HT 2.80,Pentium,Northwood,"1,5","2,8",Socket 478,130,N/A,70,May 21st,2003,
Intel,Pentium 4 HT 3.00,Pentium,Northwood,"1,5",3,Socket 478,130,N/A,82,Apr 14th,2003,
Intel,Pentium 4 HT 3.06,Pentium,Northwood,"1,5","3,06",Socket 478,130,N/A,110,Jun 1st,2003,
Intel,Pentium 4 HT 3.20,Pentium,Northwood,"1,5","3,2",Socket 478,130,N/A,82,Jun 23rd,2003,
Intel,Pentium 4 HT EE 3.20,Pentium,Gallatin,"1,5","3,2",Socket 478,130,2MB,110,Nov 3rd,2003,
Intel,Pentium 4-M 2.40,Pentium,Northwood,1,"2,4",Socket 478,130,N/A,35,Jan 14th,2003,
Intel,Pentium 4-M 2.50,Pentium,Northwood,1,"2,5",Socket 478,130,N/A,35,Apr 16th,2003,
Intel,Pentium 4-M 2.60,Pentium,Northwood,1,"2,6",Socket 478,130,N/A,35,Jun 11th,2003,
Intel,Pentium M 1.30,Pentium,Banias,1,"1,3",Socket 478,130,N/A,24,Mar 12th,2003,
Intel,Pentium M 1.40,Pentium,Banias,1,"1,4",Socket 478,130,N/A,24,Mar 12th,2003,
Intel,Pentium M 1.50,Pentium,Banias,1,"1,5",Socket 478,130,N/A,24,Mar 12th,2003,
Intel,Pentium M 1.60,Pentium,Banias,1,"1,6",Socket 478,130,N/A,24,Mar 12th,2003,
