,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
871,[0.31799416],haswell,LR
872,[0.32385813],haswell,LR
873,[0.31916766],haswell,LR
874,[0.31544961],haswell,LR
875,[0.35808011],haswell,LR
876,[0.33332933],haswell,LR
877,[0.31847352],haswell,LR
878,[0.32102032],haswell,LR
879,[0.31829035],haswell,LR
880,[0.35886564],haswell,LR
881,[0.36996738],haswell,LR
882,[0.35141573],haswell,LR
883,[0.36301767],haswell,LR
884,[0.364277],haswell,LR
885,[0.36091852],haswell,LR
886,[0.35135227],haswell,LR
887,[0.35917315],haswell,LR
888,[0.35824264],haswell,LR
889,[0.35177477],haswell,LR
890,[0.37272628],haswell,LR
891,[0.3758175],haswell,LR
892,[0.37238906],haswell,LR
893,[0.35700956],haswell,LR
894,[0.35753605],haswell,LR
895,[0.36084383],haswell,LR
896,[0.35826707],haswell,LR
897,[0.37102513],haswell,LR
898,[0.37882462],haswell,LR
899,[0.35878706],haswell,LR
900,[0.37123359],haswell,LR
901,[0.34304828],haswell,LR
902,[0.361609],haswell,LR
903,[0.35594973],haswell,LR
904,[0.33550046],haswell,LR
905,[0.33182677],haswell,LR
906,[0.33326337],haswell,LR
907,[0.33226799],haswell,LR
908,[0.33766696],haswell,LR
909,[0.33851497],haswell,LR
910,[0.37682408],haswell,LR
911,[0.37409929],haswell,LR
912,[0.33776041],haswell,LR
913,[0.34157119],haswell,LR
914,[0.34432983],haswell,LR
915,[0.33229966],haswell,LR
916,[0.32527287],haswell,LR
917,[0.36084859],haswell,LR
918,[0.34153664],haswell,LR
919,[0.34148821],haswell,LR
920,[0.31428739],haswell,LR
921,[0.32046864],haswell,LR
922,[0.32474852],haswell,LR
923,[0.32561826],haswell,LR
924,[0.3279263],haswell,LR
925,[0.3222283],haswell,LR
926,[0.31812503],haswell,LR
927,[0.33547024],haswell,LR
928,[0.33064591],haswell,LR
929,[0.32734851],haswell,LR
930,[0.32993233],haswell,LR
931,[0.33946155],haswell,LR
932,[0.33285801],haswell,LR
933,[0.31333529],haswell,LR
934,[0.33686319],haswell,LR
935,[0.33226423],haswell,LR
936,[0.3278331],haswell,LR
937,[0.33016092],haswell,LR
938,[0.33366997],haswell,LR
939,[0.32899623],haswell,LR
940,[0.35176423],haswell,LR
941,[0.32876999],haswell,LR
942,[0.3576411],haswell,LR
943,[0.3387771],haswell,LR
944,[0.33912457],haswell,LR
945,[0.32205721],haswell,LR
946,[0.32353427],haswell,LR
947,[0.33669583],haswell,LR
948,[0.3296743],haswell,LR
949,[0.32221942],haswell,LR
950,[0.3234672],haswell,LR
951,[0.34782006],haswell,LR
952,[0.36460299],haswell,LR
953,[0.32983591],haswell,LR
954,[0.32560145],haswell,LR
955,[0.34321979],haswell,LR
956,[0.33564996],haswell,LR
957,[0.33810549],haswell,LR
958,[0.33513843],haswell,LR
959,[0.31636904],haswell,LR
960,[0.35322129],haswell,LR
961,[0.3615681],haswell,LR
962,[0.35436694],haswell,LR
963,[0.36290087],haswell,LR
964,[0.35695762],haswell,LR
965,[0.34861126],haswell,LR
966,[0.35175745],haswell,LR
967,[0.35892851],haswell,LR
968,[0.34695601],haswell,LR
969,[0.34772958],haswell,LR
970,[0.3495743],haswell,LR
971,[0.35606843],haswell,LR
972,[0.34067445],haswell,LR
973,[0.35268844],haswell,LR
974,[0.3739534],haswell,LR
975,[0.36404709],haswell,LR
976,[0.36726996],haswell,LR
977,[0.35187578],haswell,LR
978,[0.37309738],haswell,LR
979,[0.35973368],haswell,LR
980,[0.36174709],haswell,LR
981,[0.3887314],haswell,LR
982,[0.36194909],haswell,LR
983,[0.35787179],haswell,LR
984,[0.36057044],haswell,LR
985,[0.36964088],haswell,LR
986,[0.34873245],haswell,LR
987,[0.36302055],haswell,LR
988,[0.3518678],haswell,LR
989,[0.34857856],haswell,LR
990,[0.35427185],haswell,LR
991,[0.37723474],haswell,LR
992,[0.37967966],haswell,LR
993,[0.36515266],haswell,LR
994,[0.35301637],haswell,LR
995,[0.36132673],haswell,LR
996,[0.37084024],haswell,LR
997,[0.39902392],haswell,LR
998,[0.36336556],haswell,LR
999,[0.3597666],haswell,LR
1000,[0.41603212],haswell,LR
1001,[0.41768499],haswell,LR
1002,[0.3753287],haswell,LR
1003,[0.3881631],haswell,LR
1004,[0.38220772],haswell,LR
1005,[0.39338845],haswell,LR
1006,[0.38143607],haswell,LR
1007,[0.37426921],haswell,LR
1008,[0.38178876],haswell,LR
1009,[0.38208747],haswell,LR
1010,[0.37034008],haswell,LR
1011,[0.43432803],haswell,LR
1012,[0.46114235],haswell,LR
1013,[0.38447978],haswell,LR
1014,[0.38069879],haswell,LR
1015,[0.38196436],haswell,LR
1016,[0.38268318],haswell,LR
1017,[0.42021739],haswell,LR
1018,[0.3824741],haswell,LR
1019,[0.38457517],haswell,LR
1020,[0.32877667],haswell,LR
1021,[0.33561457],haswell,LR
1022,[0.32438607],haswell,LR
1023,[0.40191485],haswell,LR
1024,[0.32359979],haswell,LR
1025,[0.32573993],haswell,LR
1026,[0.34265431],haswell,LR
1027,[0.32691705],haswell,LR
1028,[0.32975313],haswell,LR
1029,[0.33262073],haswell,LR
1030,[0.32419216],haswell,LR
1031,[0.33532235],haswell,LR
1032,[0.34090092],haswell,LR
1033,[0.32345626],haswell,LR
1034,[0.32126158],haswell,LR
1035,[0.3926968],haswell,LR
1036,[0.33030713],haswell,LR
1037,[0.33518775],haswell,LR
1038,[0.33083237],haswell,LR
1039,[0.37314749],haswell,LR
1040,[0.38406649],haswell,LR
1041,[0.33774984],haswell,LR
1042,[0.34481277],haswell,LR
1043,[0.32352047],haswell,LR
1044,[0.33047178],haswell,LR
1045,[0.35006498],haswell,LR
1046,[0.38902995],haswell,LR
1047,[0.32566834],haswell,LR
1048,[0.37216685],haswell,LR
1049,[0.40254408],haswell,LR
1050,[0.33499256],haswell,LR
1051,[0.33466513],haswell,LR
1052,[0.32920756],haswell,LR
1053,[0.34212598],haswell,LR
1054,[0.33508404],haswell,LR
1055,[0.36973115],haswell,LR
1056,[0.341234],haswell,LR
1057,[0.33737647],haswell,LR
1058,[0.32651861],haswell,LR
1059,[0.34081741],haswell,LR
1060,[0.33228805],haswell,LR
1061,[0.33567818],haswell,LR
1062,[0.36167642],haswell,LR
1063,[0.32985699],haswell,LR
1064,[0.35045461],haswell,LR
1065,[0.33631184],haswell,LR
1066,[0.33179627],haswell,LR
1067,[0.32373949],haswell,LR
1068,[0.32790505],haswell,LR
1069,[0.33845105],haswell,LR
1070,[0.33224007],haswell,LR
1071,[0.32799617],haswell,LR
1072,[0.390777],haswell,LR
1073,[0.39333336],haswell,LR
1074,[0.33175275],haswell,LR
1075,[0.31862977],haswell,LR
1076,[0.33564063],haswell,LR
1077,[0.32980291],haswell,LR
1078,[0.3259676],haswell,LR
1079,[0.33612011],haswell,LR
1080,[0.27755025],ivy bridge,LR
1081,[0.27890546],ivy bridge,LR
1082,[0.2576583],ivy bridge,LR
1083,[0.2738436],ivy bridge,LR
1084,[0.27935729],ivy bridge,LR
1085,[0.28272094],ivy bridge,LR
1086,[0.27272941],ivy bridge,LR
1087,[0.27821386],ivy bridge,LR
1088,[0.27636148],ivy bridge,LR
1089,[0.28816978],ivy bridge,LR
1090,[0.26953821],ivy bridge,LR
1091,[0.25183733],ivy bridge,LR
1092,[0.27914511],ivy bridge,LR
1093,[0.28211485],ivy bridge,LR
1094,[0.27283013],ivy bridge,LR
1095,[0.26687955],ivy bridge,LR
1096,[0.27841354],ivy bridge,LR
1097,[0.26903341],ivy bridge,LR
1098,[0.27511276],ivy bridge,LR
1099,[0.2856767],ivy bridge,LR
1100,[0.15819494],ivy bridge,LR
1101,[0.16280486],ivy bridge,LR
1102,[0.15624428],ivy bridge,LR
1103,[0.15624447],ivy bridge,LR
1104,[0.15842435],ivy bridge,LR
1105,[0.15476397],ivy bridge,LR
1106,[0.16589607],ivy bridge,LR
1107,[0.1566208],ivy bridge,LR
1108,[0.15187407],ivy bridge,LR
1109,[0.16048013],ivy bridge,LR
1110,[0.15280391],ivy bridge,LR
1111,[0.15705469],ivy bridge,LR
1112,[0.15631204],ivy bridge,LR
1113,[0.15804755],ivy bridge,LR
1114,[0.16101383],ivy bridge,LR
1115,[0.16002154],ivy bridge,LR
1116,[0.15791077],ivy bridge,LR
1117,[0.15874104],ivy bridge,LR
1118,[0.15568511],ivy bridge,LR
1119,[0.16009587],ivy bridge,LR
1120,[0.15746205],ivy bridge,LR
1121,[0.17099905],ivy bridge,LR
1122,[0.16733015],ivy bridge,LR
1123,[0.15866753],ivy bridge,LR
1124,[0.16544129],ivy bridge,LR
1125,[0.15252085],ivy bridge,LR
1126,[0.16982332],ivy bridge,LR
1127,[0.17436416],ivy bridge,LR
1128,[0.1677136],ivy bridge,LR
1129,[0.15439194],ivy bridge,LR
1130,[0.17149778],ivy bridge,LR
1131,[0.16272168],ivy bridge,LR
1132,[0.1708287],ivy bridge,LR
1133,[0.16392499],ivy bridge,LR
1134,[0.16291157],ivy bridge,LR
1135,[0.16151202],ivy bridge,LR
1136,[0.1556032],ivy bridge,LR
1137,[0.16650066],ivy bridge,LR
1138,[0.15418805],ivy bridge,LR
1139,[0.16448503],ivy bridge,LR
1140,[0.24223379],ivy bridge,LR
1141,[0.25579821],ivy bridge,LR
1142,[0.25924794],ivy bridge,LR
1143,[0.24638651],ivy bridge,LR
1144,[0.26015536],ivy bridge,LR
1145,[0.26692797],ivy bridge,LR
1146,[0.24507423],ivy bridge,LR
1147,[0.24428446],ivy bridge,LR
1148,[0.25273282],ivy bridge,LR
1149,[0.25600025],ivy bridge,LR
1150,[0.2696296],ivy bridge,LR
1151,[0.24376728],ivy bridge,LR
1152,[0.24682727],ivy bridge,LR
1153,[0.26766418],ivy bridge,LR
1154,[0.25114352],ivy bridge,LR
1155,[0.26272328],ivy bridge,LR
1156,[0.2537858],ivy bridge,LR
1157,[0.25968533],ivy bridge,LR
1158,[0.23260487],ivy bridge,LR
1159,[0.25524774],ivy bridge,LR
1160,[0.24204411],ivy bridge,LR
1161,[0.24558054],ivy bridge,LR
1162,[0.24611669],ivy bridge,LR
1163,[0.23137813],ivy bridge,LR
1164,[0.22672151],ivy bridge,LR
1165,[0.2267559],ivy bridge,LR
1166,[0.24492941],ivy bridge,LR
1167,[0.24475253],ivy bridge,LR
1168,[0.23592103],ivy bridge,LR
1169,[0.238804],ivy bridge,LR
1170,[0.23271177],ivy bridge,LR
1171,[0.25052676],ivy bridge,LR
1172,[0.24130299],ivy bridge,LR
1173,[0.24781955],ivy bridge,LR
1174,[0.23699654],ivy bridge,LR
1175,[0.24598201],ivy bridge,LR
1176,[0.25349456],ivy bridge,LR
1177,[0.25886084],ivy bridge,LR
1178,[0.23932866],ivy bridge,LR
1179,[0.23679518],ivy bridge,LR
1180,[0.23978645],ivy bridge,LR
1181,[0.2363651],ivy bridge,LR
1182,[0.24125314],ivy bridge,LR
1183,[0.25768411],ivy bridge,LR
1184,[0.22137745],ivy bridge,LR
1185,[0.22462101],ivy bridge,LR
1186,[0.24762566],ivy bridge,LR
1187,[0.24656391],ivy bridge,LR
1188,[0.24774472],ivy bridge,LR
1189,[0.24536195],ivy bridge,LR
1190,[0.23951541],ivy bridge,LR
1191,[0.22391586],ivy bridge,LR
1192,[0.22947353],ivy bridge,LR
1193,[0.25204654],ivy bridge,LR
1194,[0.22973465],ivy bridge,LR
1195,[0.22949278],ivy bridge,LR
1196,[0.24519588],ivy bridge,LR
1197,[0.22921112],ivy bridge,LR
1198,[0.23956796],ivy bridge,LR
1199,[0.23251243],ivy bridge,LR
1200,[0.25332652],ivy bridge,LR
1201,[0.24493914],ivy bridge,LR
1202,[0.27697021],ivy bridge,LR
1203,[0.24294984],ivy bridge,LR
1204,[0.26550849],ivy bridge,LR
1205,[0.24362031],ivy bridge,LR
1206,[0.24434187],ivy bridge,LR
1207,[0.2367436],ivy bridge,LR
1208,[0.25558205],ivy bridge,LR
1209,[0.2541521],ivy bridge,LR
1210,[0.25488094],ivy bridge,LR
1211,[0.24071566],ivy bridge,LR
1212,[0.25139164],ivy bridge,LR
1213,[0.23717661],ivy bridge,LR
1214,[0.2566159],ivy bridge,LR
1215,[0.25371782],ivy bridge,LR
1216,[0.250109],ivy bridge,LR
1217,[0.24389628],ivy bridge,LR
1218,[0.23590253],ivy bridge,LR
1219,[0.25367502],ivy bridge,LR
1220,[0.30872366],ivy bridge,LR
1221,[0.29160511],ivy bridge,LR
1222,[0.32398878],ivy bridge,LR
1223,[0.30479683],ivy bridge,LR
1224,[0.30182235],ivy bridge,LR
1225,[0.32951424],ivy bridge,LR
1226,[0.30777826],ivy bridge,LR
1227,[0.30308858],ivy bridge,LR
1228,[0.30976947],ivy bridge,LR
1229,[0.30602969],ivy bridge,LR
1230,[0.32797883],ivy bridge,LR
1231,[0.31607509],ivy bridge,LR
1232,[0.31082454],ivy bridge,LR
1233,[0.33031659],ivy bridge,LR
1234,[0.29738148],ivy bridge,LR
1235,[0.31252234],ivy bridge,LR
1236,[0.30307026],ivy bridge,LR
1237,[0.32500795],ivy bridge,LR
1238,[0.32853111],ivy bridge,LR
1239,[0.31954696],ivy bridge,LR
1240,[0.24180575],ivy bridge,LR
1241,[0.24183703],ivy bridge,LR
1242,[0.24207125],ivy bridge,LR
1243,[0.24283883],ivy bridge,LR
1244,[0.23832842],ivy bridge,LR
1245,[0.22785088],ivy bridge,LR
1246,[0.24028398],ivy bridge,LR
1247,[0.23300628],ivy bridge,LR
1248,[0.2551247],ivy bridge,LR
1249,[0.23611806],ivy bridge,LR
1250,[0.24295531],ivy bridge,LR
1251,[0.24667998],ivy bridge,LR
1252,[0.23630391],ivy bridge,LR
1253,[0.22479301],ivy bridge,LR
1254,[0.22998592],ivy bridge,LR
1255,[0.22806791],ivy bridge,LR
1256,[0.23836492],ivy bridge,LR
1257,[0.23831633],ivy bridge,LR
1258,[0.25309678],ivy bridge,LR
1259,[0.23638679],ivy bridge,LR
1260,[0.26902316],ivy bridge,LR
1261,[0.25613204],ivy bridge,LR
1262,[0.26246541],ivy bridge,LR
1263,[0.25612035],ivy bridge,LR
1264,[0.25413212],ivy bridge,LR
1265,[0.24633109],ivy bridge,LR
1266,[0.25313324],ivy bridge,LR
1267,[0.25644787],ivy bridge,LR
1268,[0.26763966],ivy bridge,LR
1269,[0.26033427],ivy bridge,LR
1270,[0.26468771],ivy bridge,LR
1271,[0.25774121],ivy bridge,LR
1272,[0.23734765],ivy bridge,LR
1273,[0.23571356],ivy bridge,LR
1274,[0.2646535],ivy bridge,LR
1275,[0.25350111],ivy bridge,LR
1276,[0.24130487],ivy bridge,LR
1277,[0.23421265],ivy bridge,LR
1278,[0.27255097],ivy bridge,LR
1279,[0.24536829],ivy bridge,LR
1280,[0.30595909],ivy bridge,LR
1281,[0.30730673],ivy bridge,LR
1282,[0.32290833],ivy bridge,LR
1283,[0.31094722],ivy bridge,LR
1284,[0.30610536],ivy bridge,LR
1285,[0.32450442],ivy bridge,LR
1286,[0.31768012],ivy bridge,LR
1287,[0.29525781],ivy bridge,LR
1288,[0.3199571],ivy bridge,LR
1289,[0.3235764],ivy bridge,LR
1290,[0.31159285],ivy bridge,LR
1291,[0.31653039],ivy bridge,LR
1292,[0.32635538],ivy bridge,LR
1293,[0.30913655],ivy bridge,LR
1294,[0.33178521],ivy bridge,LR
1295,[0.29581021],ivy bridge,LR
1296,[0.31995341],ivy bridge,LR
1297,[0.32193999],ivy bridge,LR
1298,[0.31270556],ivy bridge,LR
1299,[0.30625666],ivy bridge,LR
1300,[0.25911973],ivy bridge,LR
1301,[0.25256889],ivy bridge,LR
1302,[0.25438094],ivy bridge,LR
1303,[0.25856561],ivy bridge,LR
1304,[0.24175812],ivy bridge,LR
1305,[0.25715313],ivy bridge,LR
1306,[0.24988956],ivy bridge,LR
1307,[0.25531056],ivy bridge,LR
1308,[0.25544778],ivy bridge,LR
1309,[0.23880976],ivy bridge,LR
1310,[0.25860567],ivy bridge,LR
1311,[0.2479355],ivy bridge,LR
1312,[0.25454653],ivy bridge,LR
1313,[0.27071404],ivy bridge,LR
1314,[0.24427183],ivy bridge,LR
1315,[0.25189707],ivy bridge,LR
1316,[0.26149286],ivy bridge,LR
1317,[0.26514336],ivy bridge,LR
1318,[0.2534292],ivy bridge,LR
1319,[0.25082379],ivy bridge,LR
1320,[0.24459268],ivy bridge,LR
1321,[0.25218963],ivy bridge,LR
1322,[0.25508213],ivy bridge,LR
1323,[0.24613517],ivy bridge,LR
1324,[0.25037397],ivy bridge,LR
1325,[0.24621526],ivy bridge,LR
1326,[0.25003246],ivy bridge,LR
1327,[0.24693289],ivy bridge,LR
1328,[0.25077169],ivy bridge,LR
1329,[0.24209153],ivy bridge,LR
1330,[0.25168803],ivy bridge,LR
1331,[0.251132],ivy bridge,LR
1332,[0.24559573],ivy bridge,LR
1333,[0.24714571],ivy bridge,LR
1334,[0.25690024],ivy bridge,LR
1335,[0.24675189],ivy bridge,LR
1336,[0.26196511],ivy bridge,LR
1337,[0.25283155],ivy bridge,LR
1338,[0.24070612],ivy bridge,LR
1339,[0.23887129],ivy bridge,LR
1340,[0.27653846],ivy bridge,LR
1341,[0.27845249],ivy bridge,LR
1342,[0.25289483],ivy bridge,LR
1343,[0.27158359],ivy bridge,LR
1344,[0.29017633],ivy bridge,LR
1345,[0.26012954],ivy bridge,LR
1346,[0.30241188],ivy bridge,LR
1347,[0.25253065],ivy bridge,LR
1348,[0.26367137],ivy bridge,LR
1349,[0.27065735],ivy bridge,LR
1350,[0.27552047],ivy bridge,LR
1351,[0.26023257],ivy bridge,LR
1352,[0.27235264],ivy bridge,LR
1353,[0.2748492],ivy bridge,LR
1354,[0.2504299],ivy bridge,LR
1355,[0.29185454],ivy bridge,LR
1356,[0.26877609],ivy bridge,LR
1357,[0.27190243],ivy bridge,LR
1358,[0.25985339],ivy bridge,LR
1359,[0.26571577],ivy bridge,LR
1360,[0.23449106],ivy bridge,LR
1361,[0.23382822],ivy bridge,LR
1362,[0.22599591],ivy bridge,LR
1363,[0.24547252],ivy bridge,LR
1364,[0.23212811],ivy bridge,LR
1365,[0.22801521],ivy bridge,LR
1366,[0.24590489],ivy bridge,LR
1367,[0.23794432],ivy bridge,LR
1368,[0.2219658],ivy bridge,LR
1369,[0.25119708],ivy bridge,LR
1370,[0.25224806],ivy bridge,LR
1371,[0.24664641],ivy bridge,LR
1372,[0.2325401],ivy bridge,LR
1373,[0.24605519],ivy bridge,LR
1374,[0.23713357],ivy bridge,LR
1375,[0.23466727],ivy bridge,LR
1376,[0.23055415],ivy bridge,LR
1377,[0.2255473],ivy bridge,LR
1378,[0.24097141],ivy bridge,LR
1379,[0.23661666],ivy bridge,LR
1380,[0.22837415],ivy bridge,LR
1381,[0.24390053],ivy bridge,LR
1382,[0.2217571],ivy bridge,LR
1383,[0.24633408],ivy bridge,LR
1384,[0.22895898],ivy bridge,LR
1385,[0.24473955],ivy bridge,LR
1386,[0.24562063],ivy bridge,LR
1387,[0.25870244],ivy bridge,LR
1388,[0.23727075],ivy bridge,LR
1389,[0.24537457],ivy bridge,LR
1390,[0.23812829],ivy bridge,LR
1391,[0.23294253],ivy bridge,LR
1392,[0.23120003],ivy bridge,LR
1393,[0.24971967],ivy bridge,LR
1394,[0.24538583],ivy bridge,LR
1395,[0.232494],ivy bridge,LR
1396,[0.24558529],ivy bridge,LR
1397,[0.23252944],ivy bridge,LR
1398,[0.23345924],ivy bridge,LR
1399,[0.23985464],ivy bridge,LR
1400,[0.24170336],ivy bridge,LR
1401,[0.24885014],ivy bridge,LR
1402,[0.24675089],ivy bridge,LR
1403,[0.27238013],ivy bridge,LR
1404,[0.26125199],ivy bridge,LR
1405,[0.2384249],ivy bridge,LR
1406,[0.25045302],ivy bridge,LR
1407,[0.23737622],ivy bridge,LR
1408,[0.24604443],ivy bridge,LR
1409,[0.22456],ivy bridge,LR
1410,[0.26034279],ivy bridge,LR
1411,[0.231813],ivy bridge,LR
1412,[0.24960965],ivy bridge,LR
1413,[0.2399515],ivy bridge,LR
1414,[0.24780541],ivy bridge,LR
1415,[0.24161813],ivy bridge,LR
1416,[0.24342271],ivy bridge,LR
1417,[0.2451163],ivy bridge,LR
1418,[0.24029453],ivy bridge,LR
1419,[0.24808598],ivy bridge,LR
1420,[0.2363935],ivy bridge,LR
1421,[0.2418869],ivy bridge,LR
1422,[0.24053811],ivy bridge,LR
1423,[0.25783909],ivy bridge,LR
1424,[0.2608707],ivy bridge,LR
1425,[0.24574461],ivy bridge,LR
1426,[0.25369032],ivy bridge,LR
1427,[0.2540704],ivy bridge,LR
1428,[0.24780243],ivy bridge,LR
1429,[0.24912808],ivy bridge,LR
1430,[0.2462458],ivy bridge,LR
1431,[0.23850356],ivy bridge,LR
1432,[0.25099312],ivy bridge,LR
1433,[0.24829912],ivy bridge,LR
1434,[0.24727128],ivy bridge,LR
1435,[0.25555455],ivy bridge,LR
1436,[0.26181084],ivy bridge,LR
1437,[0.2683849],ivy bridge,LR
1438,[0.24532441],ivy bridge,LR
1439,[0.25034563],ivy bridge,LR
1440,[0.25114762],ivy bridge,LR
1441,[0.24269893],ivy bridge,LR
1442,[0.24996756],ivy bridge,LR
1443,[0.25805758],ivy bridge,LR
1444,[0.24421301],ivy bridge,LR
1445,[0.25853727],ivy bridge,LR
1446,[0.24627531],ivy bridge,LR
1447,[0.24116101],ivy bridge,LR
1448,[0.24864616],ivy bridge,LR
1449,[0.24281743],ivy bridge,LR
1450,[0.2607545],ivy bridge,LR
1451,[0.25717575],ivy bridge,LR
1452,[0.25313163],ivy bridge,LR
1453,[0.23703774],ivy bridge,LR
1454,[0.23100621],ivy bridge,LR
1455,[0.25610071],ivy bridge,LR
1456,[0.23975922],ivy bridge,LR
1457,[0.23798071],ivy bridge,LR
1458,[0.2469295],ivy bridge,LR
1459,[0.24879898],ivy bridge,LR
1460,[0.23162689],ivy bridge,LR
1461,[0.23799349],ivy bridge,LR
1462,[0.23835096],ivy bridge,LR
1463,[0.21362098],ivy bridge,LR
1464,[0.22811715],ivy bridge,LR
1465,[0.23365662],ivy bridge,LR
1466,[0.24317172],ivy bridge,LR
1467,[0.23591488],ivy bridge,LR
1468,[0.24585161],ivy bridge,LR
1469,[0.24154965],ivy bridge,LR
1470,[0.2335868],ivy bridge,LR
1471,[0.23110463],ivy bridge,LR
1472,[0.24015191],ivy bridge,LR
1473,[0.21606577],ivy bridge,LR
1474,[0.21559411],ivy bridge,LR
1475,[0.23039823],ivy bridge,LR
1476,[0.24184569],ivy bridge,LR
1477,[0.23040509],ivy bridge,LR
1478,[0.22329725],ivy bridge,LR
1479,[0.22452722],ivy bridge,LR
1480,[0.2412056],ivy bridge,LR
1481,[0.22724967],ivy bridge,LR
1482,[0.24450548],ivy bridge,LR
1483,[0.22290822],ivy bridge,LR
1484,[0.23461626],ivy bridge,LR
1485,[0.23353557],ivy bridge,LR
1486,[0.23446135],ivy bridge,LR
1487,[0.22931288],ivy bridge,LR
1488,[0.2516274],ivy bridge,LR
1489,[0.25324892],ivy bridge,LR
1490,[0.23041183],ivy bridge,LR
1491,[0.2438376],ivy bridge,LR
1492,[0.23085358],ivy bridge,LR
1493,[0.24198475],ivy bridge,LR
1494,[0.23675116],ivy bridge,LR
1495,[0.24238599],ivy bridge,LR
1496,[0.23083511],ivy bridge,LR
1497,[0.23614677],ivy bridge,LR
1498,[0.23122245],ivy bridge,LR
1499,[0.23989904],ivy bridge,LR
1500,[0.25081488],ivy bridge,LR
1501,[0.26638336],ivy bridge,LR
1502,[0.26509837],ivy bridge,LR
1503,[0.26250495],ivy bridge,LR
1504,[0.2719822],ivy bridge,LR
1505,[0.25384248],ivy bridge,LR
1506,[0.25633103],ivy bridge,LR
1507,[0.26544799],ivy bridge,LR
1508,[0.27102247],ivy bridge,LR
1509,[0.25753356],ivy bridge,LR
1510,[0.28517668],ivy bridge,LR
1511,[0.2673494],ivy bridge,LR
1512,[0.26612186],ivy bridge,LR
1513,[0.24919703],ivy bridge,LR
1514,[0.27144409],ivy bridge,LR
1515,[0.27510085],ivy bridge,LR
1516,[0.26018489],ivy bridge,LR
1517,[0.25801705],ivy bridge,LR
1518,[0.28494431],ivy bridge,LR
1519,[0.25968832],ivy bridge,LR
1520,[0.28629967],ivy bridge,LR
1521,[0.27175103],ivy bridge,LR
1522,[0.26379049],ivy bridge,LR
1523,[0.27355764],ivy bridge,LR
1524,[0.27269481],ivy bridge,LR
1525,[0.27179646],ivy bridge,LR
1526,[0.25995285],ivy bridge,LR
1527,[0.26844251],ivy bridge,LR
1528,[0.27522351],ivy bridge,LR
